Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --stable --seed 9 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T300_E150_D500.txt --cnum 150 --enum 150 --dnum 500 --tnum 300 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T300_E150_D500.txt
Generations: 10000
Population size: 40
Random seed: 9
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 150/150/500/300/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T300_E150_D500.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=300, M_Jnum=300, M_OPTnum=5, ops=1500
  Nvar=3600, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=600
  Block 1 (seq): start=600, len=1500
  Block 2 (dev): start=2100, len=1500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 1947.88
Gen 50: best_fit = 1646.58
Gen 100: best_fit = 1542.89
Gen 150: best_fit = 1470.44
Gen 200: best_fit = 1403.24
Gen 250: best_fit = 1378.53
Gen 300: best_fit = 1356.47
Gen 350: best_fit = 1345.89
Gen 400: best_fit = 1315.63
Gen 450: best_fit = 1306.51
Gen 500: best_fit = 1298.68
Gen 550: best_fit = 1287.85
Gen 600: best_fit = 1280.34
Gen 650: best_fit = 1278
Gen 700: best_fit = 1256.21
Gen 750: best_fit = 1253.67
Gen 800: best_fit = 1249.49
Gen 850: best_fit = 1246.82
Gen 900: best_fit = 1239.62
Gen 950: best_fit = 1237.27
Gen 1000: best_fit = 1235.03
Gen 1050: best_fit = 1225.55
Gen 1100: best_fit = 1222.68
