Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CGA --seed 3 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_100.txt --cnum 100 --enum 100 --dnum 300 --tnum 100 --mopt 5
Command: 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' '--solver' 'CGA' '--seed' '3' '--generations' '10000' '--log_every' '50' '--data_dir' 'C:\Users\Hu\Desktop\论文\CED_schedule_Final\data' '--data_file' 'data_matrix_100.txt' '--cnum' '100' '--enum' '100' '--dnum' '300' '--tnum' '100' '--mopt' '5'
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_100.txt
Generations: 10000
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CGA
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/100/5
Migration: disabled
CGA input: (raw data mode via --data_dir/--data_file)
CGA VM count (raw mode): 35
CGA communication scale (raw mode): 0.01
CGA edge ratio (raw mode): 0.6
CGA deadline factor (raw mode): 1.5
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_100.txt"
Gen 1550: best_fit = 0.375839
Gen 1600: best_fit = 0.375369
Gen 1650: best_fit = 0.375349
Gen 1700: best_fit = 0.374838
Gen 1750: best_fit = 0.374572
Gen 1800: best_fit = 0.374082
Gen 1850: best_fit = 0.373613
Gen 1900: best_fit = 0.373163
Gen 1950: best_fit = 0.372673
Gen 2000: best_fit = 0.372469
Gen 2050: best_fit = 0.372203
Gen 2100: best_fit = 0.372203
Gen 2150: best_fit = 0.371958
Gen 2200: best_fit = 0.371774
Gen 2250: best_fit = 0.371509
Gen 2300: best_fit = 0.371305
Gen 2350: best_fit = 0.370794
Gen 2400: best_fit = 0.37059
Gen 2450: best_fit = 0.369875
Gen 2500: best_fit = 0.369875
Gen 2550: best_fit = 0.369528
Gen 2600: best_fit = 0.369303
Gen 2650: best_fit = 0.369079
Gen 2700: best_fit = 0.369079
Gen 2750: best_fit = 0.368854
Gen 2800: best_fit = 0.368854
Gen 2850: best_fit = 0.368854
Gen 2900: best_fit = 0.368609
Gen 2950: best_fit = 0.368343
Gen 3000: best_fit = 0.368282
Gen 3050: best_fit = 0.368016
Gen 3100: best_fit = 0.368016
Gen 3150: best_fit = 0.367812
Gen 3200: best_fit = 0.367526
Gen 3250: best_fit = 0.367302
Gen 3300: best_fit = 0.367281
Gen 3350: best_fit = 0.367077
Gen 3400: best_fit = 0.366791
Gen 3450: best_fit = 0.366301
Gen 3500: best_fit = 0.36626
Gen 3550: best_fit = 0.366015
Gen 3600: best_fit = 0.366015
Gen 3650: best_fit = 0.366015
Gen 3700: best_fit = 0.36579
Gen 3750: best_fit = 0.365566
Gen 3800: best_fit = 0.365525
Gen 3850: best_fit = 0.365239
Gen 3900: best_fit = 0.365239
Gen 3950: best_fit = 0.36483
Gen 4000: best_fit = 0.36481
Gen 4050: best_fit = 0.364769
Gen 4100: best_fit = 0.364259
Gen 4150: best_fit = 0.364013
Gen 4200: best_fit = 0.363809
Gen 4250: best_fit = 0.363605
Gen 4300: best_fit = 0.36338
Gen 4350: best_fit = 0.363319
Gen 4400: best_fit = 0.363299
Gen 4450: best_fit = 0.363054
Gen 4500: best_fit = 0.362849
Gen 4550: best_fit = 0.362849
Gen 4600: best_fit = 0.362849
Gen 4650: best_fit = 0.362849
Gen 4700: best_fit = 0.362359
Gen 4750: best_fit = 0.361869
Gen 4800: best_fit = 0.361869
Gen 4850: best_fit = 0.361379
Gen 4900: best_fit = 0.361379
Gen 4950: best_fit = 0.361154
Gen 5000: best_fit = 0.36095
Gen 5050: best_fit = 0.360909
Gen 5100: best_fit = 0.360909
Gen 5150: best_fit = 0.360684
Gen 5200: best_fit = 0.360235
Gen 5250: best_fit = 0.360031
Gen 5300: best_fit = 0.360031
Gen 5350: best_fit = 0.36001
Gen 5400: best_fit = 0.36001
Gen 5450: best_fit = 0.36001
Gen 5500: best_fit = 0.359786
Gen 5550: best_fit = 0.359786
Gen 5600: best_fit = 0.359541
Gen 5650: best_fit = 0.359255
Gen 5700: best_fit = 0.35903
Gen 5750: best_fit = 0.358989
Gen 5800: best_fit = 0.358765
Gen 5850: best_fit = 0.358765
Gen 5900: best_fit = 0.35854
Gen 5950: best_fit = 0.358499
Gen 6000: best_fit = 0.358479
Gen 6050: best_fit = 0.358234
Gen 6100: best_fit = 0.358213
Gen 6150: best_fit = 0.358213
Gen 6200: best_fit = 0.358009
Gen 6250: best_fit = 0.357723
Gen 6300: best_fit = 0.357723
Gen 6350: best_fit = 0.357723
Gen 6400: best_fit = 0.357212
Gen 6450: best_fit = 0.357212
Gen 6500: best_fit = 0.357131
Gen 6550: best_fit = 0.356926
Gen 6600: best_fit = 0.356722
Gen 6650: best_fit = 0.356477
Gen 6700: best_fit = 0.356477
Gen 6750: best_fit = 0.356477
Gen 6800: best_fit = 0.356436
Gen 6850: best_fit = 0.356191
Gen 6900: best_fit = 0.355946
Gen 6950: best_fit = 0.355946
Gen 7000: best_fit = 0.355926
Gen 7050: best_fit = 0.355926
Gen 7100: best_fit = 0.355721
Gen 7150: best_fit = 0.355721
Gen 7200: best_fit = 0.355435
Gen 7250: best_fit = 0.355435
Gen 7300: best_fit = 0.355211
Gen 7350: best_fit = 0.355211
Gen 7400: best_fit = 0.354802
Gen 7450: best_fit = 0.354802
Gen 7500: best_fit = 0.354802
Gen 7550: best_fit = 0.354598
Gen 7600: best_fit = 0.354598
Gen 7650: best_fit = 0.354598
Gen 7700: best_fit = 0.354578
Gen 7750: best_fit = 0.354578
Gen 7800: best_fit = 0.354578
Gen 7850: best_fit = 0.354353
Gen 7900: best_fit = 0.354353
Gen 7950: best_fit = 0.354353
Gen 8000: best_fit = 0.354333
Gen 8050: best_fit = 0.354128
Gen 8100: best_fit = 0.354128
Gen 8150: best_fit = 0.354128
Gen 8200: best_fit = 0.354128
Gen 8250: best_fit = 0.354128
Gen 8300: best_fit = 0.354128
Gen 8350: best_fit = 0.354108
Gen 8400: best_fit = 0.354108
Gen 8450: best_fit = 0.354108
Gen 8500: best_fit = 0.353883
Gen 8550: best_fit = 0.353883
Gen 8600: best_fit = 0.353883
Gen 8650: best_fit = 0.353883
Gen 8700: best_fit = 0.353883
Gen 8750: best_fit = 0.353883
Gen 8800: best_fit = 0.353883
Gen 8850: best_fit = 0.353883
Gen 8900: best_fit = 0.353679
Gen 8950: best_fit = 0.353679
Gen 9000: best_fit = 0.353679
Gen 9050: best_fit = 0.353679
Gen 9100: best_fit = 0.353454
Gen 9150: best_fit = 0.353414
Gen 9200: best_fit = 0.353393
Gen 9250: best_fit = 0.353189
Gen 9300: best_fit = 0.353189
Gen 9350: best_fit = 0.353189
Gen 9400: best_fit = 0.353168
Gen 9450: best_fit = 0.353168
Gen 9500: best_fit = 0.353168
Gen 9550: best_fit = 0.353168
Gen 9600: best_fit = 0.352944
Gen 9650: best_fit = 0.352944
Gen 9700: best_fit = 0.352944
Gen 9750: best_fit = 0.352944
Gen 9800: best_fit = 0.352944
Gen 9850: best_fit = 0.352719
Gen 9900: best_fit = 0.352494
Gen 9950: best_fit = 0.352494
Gen 10000: best_fit = 0.352494

=== Final Results (CGA) ===
Solver: CGA
Generations = 10000
Best generation = 9888
Catastrophe triggers = 2
Best fitness = 0.352494
The best solution = 0.352494
Time = 77.96 s

exit code 0

exit code 0
