Command: 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\build_ablation\Release\CED_Schedule.exe' --solver CCHIHH --stable --resample_gate 15 --seed 8 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T500_E200_D800.txt --cnum 200 --enum 200 --dnum 800 --tnum 500 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T500_E200_D800.txt
Generations: 10000
Population size: 40
Random seed: 8
Pini (heuristic prob): 0.4
Objective alpha: 0.5
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 200/200/800/500/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T500_E200_D800.txt"
[Normalization] f1_ref (makespan) = 47474.5
[Normalization] f2_ref (energy) = 5813.88
[Normalization] alpha = 0.5

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=500, M_Jnum=500, M_OPTnum=5, ops=2500
  Nvar=6000, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=1000
  Block 1 (seq): start=1000, len=2500
  Block 2 (dev): start=3500, len=2500
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 0.0665847
Gen 50: best_fit = 0.053489
Gen 100: best_fit = 0.0499168
Gen 150: best_fit = 0.047205
Gen 200: best_fit = 0.0449404
Gen 250: best_fit = 0.0428329
Gen 300: best_fit = 0.0415544
Gen 350: best_fit = 0.0401531
Gen 400: best_fit = 0.0393685
Gen 450: best_fit = 0.0386709
Gen 500: best_fit = 0.0379762
Gen 550: best_fit = 0.037335
Gen 600: best_fit = 0.0369495
Gen 650: best_fit = 0.036387
Gen 700: best_fit = 0.035866
Gen 750: best_fit = 0.0355203
Gen 800: best_fit = 0.0352322
Gen 850: best_fit = 0.0349056
Gen 900: best_fit = 0.0345573
Gen 950: best_fit = 0.0342205
Gen 1000: best_fit = 0.0339446
Gen 1050: best_fit = 0.0337163
Gen 1100: best_fit = 0.0334606
Gen 1150: best_fit = 0.0331764
Gen 1200: best_fit = 0.0329339
Gen 1250: best_fit = 0.0326503
Gen 1300: best_fit = 0.0324596
Gen 1350: best_fit = 0.032146
Gen 1400: best_fit = 0.0319464
Gen 1450: best_fit = 0.0317809
Gen 1500: best_fit = 0.0316533
Gen 1550: best_fit = 0.0314226
Gen 1600: best_fit = 0.0312881
Gen 1650: best_fit = 0.0310864
Gen 1700: best_fit = 0.0309204
Gen 1750: best_fit = 0.0307912
Gen 1800: best_fit = 0.0306145
Gen 1850: best_fit = 0.0304849
Gen 1900: best_fit = 0.0303793
Gen 1950: best_fit = 0.0302672
Gen 2000: best_fit = 0.0301936
Gen 2050: best_fit = 0.0301386
Gen 2100: best_fit = 0.0300265
Gen 2150: best_fit = 0.0299123
Gen 2200: best_fit = 0.0298196
Gen 2250: best_fit = 0.029738
Gen 2300: best_fit = 0.029645
Gen 2350: best_fit = 0.0295736
Gen 2400: best_fit = 0.0295015
Gen 2450: best_fit = 0.0293721
Gen 2500: best_fit = 0.0292474
Gen 2550: best_fit = 0.0291897
Gen 2600: best_fit = 0.0291378
Gen 2650: best_fit = 0.0290778
Gen 2700: best_fit = 0.0289543
Gen 2750: best_fit = 0.0289018
Gen 2800: best_fit = 0.028787
Gen 2850: best_fit = 0.028701
Gen 2900: best_fit = 0.0286319
Gen 2950: best_fit = 0.0285644
Gen 3000: best_fit = 0.0284898
Gen 3050: best_fit = 0.028448
Gen 3100: best_fit = 0.0283416
Gen 3150: best_fit = 0.0282731
Gen 3200: best_fit = 0.0281607
Gen 3250: best_fit = 0.0280899
Gen 3300: best_fit = 0.0280563
Gen 3350: best_fit = 0.0280547
Gen 3400: best_fit = 0.0280437
Gen 3450: best_fit = 0.027982
Gen 3500: best_fit = 0.0279342
Gen 3550: best_fit = 0.027869
Gen 3600: best_fit = 0.0278262
Gen 3650: best_fit = 0.0277944
Gen 3700: best_fit = 0.0277608
Gen 3750: best_fit = 0.0277078
Gen 3800: best_fit = 0.0276656
Gen 3850: best_fit = 0.0275769
Gen 3900: best_fit = 0.0275403
Gen 3950: best_fit = 0.0273934
Gen 4000: best_fit = 0.0273588
Gen 4050: best_fit = 0.0273086
Gen 4100: best_fit = 0.0272374
Gen 4150: best_fit = 0.0271751
Gen 4200: best_fit = 0.0271751
Gen 4250: best_fit = 0.0271713
Gen 4300: best_fit = 0.0270165
Gen 4350: best_fit = 0.0268441
Gen 4400: best_fit = 0.0268291
Gen 4450: best_fit = 0.0268025
Gen 4500: best_fit = 0.026762
Gen 4550: best_fit = 0.0267137
Gen 4600: best_fit = 0.0266521
Gen 4650: best_fit = 0.0265996
Gen 4700: best_fit = 0.0265536
Gen 4750: best_fit = 0.0265057
Gen 4800: best_fit = 0.0264516
Gen 4850: best_fit = 0.0264085
Gen 4900: best_fit = 0.0263624
Gen 4950: best_fit = 0.0262965
Gen 5000: best_fit = 0.0262541
Gen 5050: best_fit = 0.0262249
Gen 5100: best_fit = 0.0261998
Gen 5150: best_fit = 0.0261724
Gen 5200: best_fit = 0.0261724
Gen 5250: best_fit = 0.0261416
Gen 5300: best_fit = 0.0260993
Gen 5350: best_fit = 0.0260993
Gen 5400: best_fit = 0.0260727
Gen 5450: best_fit = 0.0260219
Gen 5500: best_fit = 0.0259932
Gen 5550: best_fit = 0.0259862
Gen 5600: best_fit = 0.0259787
Gen 5650: best_fit = 0.0259466
Gen 5700: best_fit = 0.0259069
Gen 5750: best_fit = 0.0258602
Gen 5800: best_fit = 0.0258281
Gen 5850: best_fit = 0.0258171
Gen 5900: best_fit = 0.0257956
Gen 5950: best_fit = 0.0257472
Gen 6000: best_fit = 0.0257357
Gen 6050: best_fit = 0.0257276
Gen 6100: best_fit = 0.0256995
Gen 6150: best_fit = 0.0256915
Gen 6200: best_fit = 0.0256915
Gen 6250: best_fit = 0.0256915
Gen 6300: best_fit = 0.0256915
Gen 6350: best_fit = 0.0256323
Gen 6400: best_fit = 0.0255922
Gen 6450: best_fit = 0.0255922
Gen 6500: best_fit = 0.0255913
Gen 6550: best_fit = 0.0255913
Gen 6600: best_fit = 0.0255913
Gen 6650: best_fit = 0.0255891
Gen 6700: best_fit = 0.0255517
Gen 6750: best_fit = 0.0255317
Gen 6800: best_fit = 0.0255113
Gen 6850: best_fit = 0.0255082
Gen 6900: best_fit = 0.0254888
Gen 6950: best_fit = 0.0254882
Gen 7000: best_fit = 0.0254882
Gen 7050: best_fit = 0.0254882
Gen 7100: best_fit = 0.0254024
Gen 7150: best_fit = 0.0253608
Gen 7200: best_fit = 0.0253608
Gen 7250: best_fit = 0.0253231
Gen 7300: best_fit = 0.0252961
Gen 7350: best_fit = 0.0252717
Gen 7400: best_fit = 0.0252515
Gen 7450: best_fit = 0.0252481
Gen 7500: best_fit = 0.0252321
