Command: 'build_nsub1\Release\CED_Schedule.exe' --solver CCHIHH --stable --migration --resample_gate 15 --seed 3 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\璁烘枃\CED_schedule_Final\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5 --nsubpop 1
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 3
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: enabled
  Subpopulations: 1
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
CCHIHH gate: enabled
CCHIHH blocks: enabled
CCHIHH migration: enabled
CCHIHH bandit: enabled
CCHIHH fixed ops: disabled
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\论文\\CED_schedule_Final\\data\\data_matrix_T200_E100_D300.txt"
[Migration] Initialized: 1 subpops, interval=5, pElitist=0.8

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=1
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 4565.96
Gen 50: best_fit = 1539.42
Gen 100: best_fit = 1529.5
Gen 150: best_fit = 1455.11
Gen 200: best_fit = 1439.39
Gen 250: best_fit = 1362.31
Gen 300: best_fit = 1320.28
Gen 350: best_fit = 1257.03
Gen 400: best_fit = 1243.37
Gen 450: best_fit = 1220.57
Gen 500: best_fit = 1210.14
Gen 550: best_fit = 1191.62
Gen 600: best_fit = 1185.37
Gen 650: best_fit = 1170.98
Gen 700: best_fit = 1161.58
Gen 750: best_fit = 1152.95
Gen 800: best_fit = 1148.91
Gen 850: best_fit = 1129.6
Gen 900: best_fit = 1127.15
Gen 950: best_fit = 1126.07
Gen 1000: best_fit = 1121.09
Gen 1050: best_fit = 1113.42
Gen 1100: best_fit = 1103.33
Gen 1150: best_fit = 1102.07
Gen 1200: best_fit = 1096.61
Gen 1250: best_fit = 1096.61
Gen 1300: best_fit = 1096.61
Gen 1350: best_fit = 1096.61
Gen 1400: best_fit = 1096.61
Gen 1450: best_fit = 1096.61
Gen 1500: best_fit = 1096.61
Gen 1550: best_fit = 1096.61
Gen 1600: best_fit = 1096.61
Gen 1650: best_fit = 1096.47
Gen 1700: best_fit = 1086.95
Gen 1750: best_fit = 1083.22
Gen 1800: best_fit = 1075.07
Gen 1850: best_fit = 1075.01
Gen 1900: best_fit = 1068.09
Gen 1950: best_fit = 1067.73
Gen 2000: best_fit = 1065.89
Gen 2050: best_fit = 1063.96
Gen 2100: best_fit = 1062.46
Gen 2150: best_fit = 1062.37
Gen 2200: best_fit = 1062.37
Gen 2250: best_fit = 1059.78
Gen 2300: best_fit = 1059.28
Gen 2350: best_fit = 1058.62
Gen 2400: best_fit = 1058.35
Gen 2450: best_fit = 1057.5
Gen 2500: best_fit = 1057.5
Gen 2550: best_fit = 1057.5
Gen 2600: best_fit = 1057.5
Gen 2650: best_fit = 1057.5
Gen 2700: best_fit = 1057.5
Gen 2750: best_fit = 1057.5
Gen 2800: best_fit = 1056.87
Gen 2850: best_fit = 1054.76
Gen 2900: best_fit = 1054.13
Gen 2950: best_fit = 1053.16
Gen 3000: best_fit = 1051.56
Gen 3050: best_fit = 1051.22
Gen 3100: best_fit = 1051.1
Gen 3150: best_fit = 1050.81
Gen 3200: best_fit = 1050.81
Gen 3250: best_fit = 1050.81
Gen 3300: best_fit = 1050.63
Gen 3350: best_fit = 1050.5
Gen 3400: best_fit = 1050.36
Gen 3450: best_fit = 1049.64
Gen 3500: best_fit = 1048.88
Gen 3550: best_fit = 1048.54
Gen 3600: best_fit = 1046.34
Gen 3650: best_fit = 1046.34
Gen 3700: best_fit = 1046.34
Gen 3750: best_fit = 1046.12
Gen 3800: best_fit = 1046.12
Gen 3850: best_fit = 1045.93
Gen 3900: best_fit = 1045.29
Gen 3950: best_fit = 1043.87
Gen 4000: best_fit = 1041.84
Gen 4050: best_fit = 1040.87
Gen 4100: best_fit = 1040.67
Gen 4150: best_fit = 1037.05
Gen 4200: best_fit = 1037.05
Gen 4250: best_fit = 1037.05
Gen 4300: best_fit = 1036.36
Gen 4350: best_fit = 1036.16
Gen 4400: best_fit = 1036.16
Gen 4450: best_fit = 1035.94
Gen 4500: best_fit = 1035.22
Gen 4550: best_fit = 1035.17
Gen 4600: best_fit = 1035.17
Gen 4650: best_fit = 1034.87
Gen 4700: best_fit = 1034.87
Gen 4750: best_fit = 1034.87
Gen 4800: best_fit = 1034.87
Gen 4850: best_fit = 1034.87
Gen 4900: best_fit = 1034.87
Gen 4950: best_fit = 1034.57
Gen 5000: best_fit = 1034.27
Gen 5050: best_fit = 1034.27
Gen 5100: best_fit = 1034.27
Gen 5150: best_fit = 1034.27
Gen 5200: best_fit = 1034.17
Gen 5250: best_fit = 1034.17
Gen 5300: best_fit = 1034.14
Gen 5350: best_fit = 1034.14
Gen 5400: best_fit = 1034.14
Gen 5450: best_fit = 1034.14
Gen 5500: best_fit = 1033.99
Gen 5550: best_fit = 1033.99
Gen 5600: best_fit = 1033.82
Gen 5650: best_fit = 1033.79
Gen 5700: best_fit = 1033.43
Gen 5750: best_fit = 1033.33
Gen 5800: best_fit = 1033.11
Gen 5850: best_fit = 1033.11
Gen 5900: best_fit = 1033.11
Gen 5950: best_fit = 1033.11
Gen 6000: best_fit = 1033.11
Gen 6050: best_fit = 1033.11
Gen 6100: best_fit = 1033.11
Gen 6150: best_fit = 1033.11
Gen 6200: best_fit = 1033.11
Gen 6250: best_fit = 1033.11
Gen 6300: best_fit = 1033.11
Gen 6350: best_fit = 1033.11
Gen 6400: best_fit = 1033.11
Gen 6450: best_fit = 1032.94
Gen 6500: best_fit = 1032.31
Gen 6550: best_fit = 1032.28
Gen 6600: best_fit = 1032.28
Gen 6650: best_fit = 1032.28
Gen 6700: best_fit = 1032.18
Gen 6750: best_fit = 1031.77
Gen 6800: best_fit = 1031.77
Gen 6850: best_fit = 1031.35
Gen 6900: best_fit = 1031.35
Gen 6950: best_fit = 1031.21
Gen 7000: best_fit = 1031.09
Gen 7050: best_fit = 1030.9
Gen 7100: best_fit = 1030.9
Gen 7150: best_fit = 1030.9
Gen 7200: best_fit = 1030.62
Gen 7250: best_fit = 1030.62
Gen 7300: best_fit = 1030.62
Gen 7350: best_fit = 1030.61
Gen 7400: best_fit = 1030.61
Gen 7450: best_fit = 1030.57
Gen 7500: best_fit = 1030.57
Gen 7550: best_fit = 1030.57
Gen 7600: best_fit = 1030.57
Gen 7650: best_fit = 1030.57
Gen 7700: best_fit = 1030.57
Gen 7750: best_fit = 1030.57
Gen 7800: best_fit = 1030.57
Gen 7850: best_fit = 1030.57
Gen 7900: best_fit = 1030.57
Gen 7950: best_fit = 1030.57
Gen 8000: best_fit = 1030.57
Gen 8050: best_fit = 1030.57
Gen 8100: best_fit = 1030.57
Gen 8150: best_fit = 1030.48
Gen 8200: best_fit = 1030.48
Gen 8250: best_fit = 1030.48
Gen 8300: best_fit = 1030.48
Gen 8350: best_fit = 1030.48
Gen 8400: best_fit = 1030.48
Gen 8450: best_fit = 1030.48
Gen 8500: best_fit = 1030.48
Gen 8550: best_fit = 1030.3
Gen 8600: best_fit = 1030.3
Gen 8650: best_fit = 1030.3
Gen 8700: best_fit = 1030.18
Gen 8750: best_fit = 1030.18
Gen 8800: best_fit = 1029.9
Gen 8850: best_fit = 1029.9
Gen 8900: best_fit = 1029.9
Gen 8950: best_fit = 1029.81
Gen 9000: best_fit = 1029.79
Gen 9050: best_fit = 1029.79
Gen 9100: best_fit = 1029.61
Gen 9150: best_fit = 1029.61
Gen 9200: best_fit = 1029.61
Gen 9250: best_fit = 1029.01
Gen 9300: best_fit = 1028.95
Gen 9350: best_fit = 1028.95
Gen 9400: best_fit = 1028.95
Gen 9450: best_fit = 1028.95
Gen 9500: best_fit = 1028.95
Gen 9550: best_fit = 1028.9
Gen 9600: best_fit = 1028.79
Gen 9650: best_fit = 1028.79
Gen 9700: best_fit = 1028.79
Gen 9750: best_fit = 1028.69
Gen 9800: best_fit = 1028.68
Gen 9850: best_fit = 1028.68
Gen 9900: best_fit = 1028.64
Gen 9950: best_fit = 1028.64
Gen 10000: best_fit = 1028.64

=== Final Results (CC-HIHH-UCB) ===
Solver: CCHIHH
Subpopulations per block: 1
Generations = 10000
The best solution = 1028.64
Time = 85.421 s

exit code 0
