task_id,type,assigned_tier,server_id,start_time,end_time,job_id,op_index
MFG_j49_op2,MFG,device,d193,1844.174000,1935.958000,j49,2
MFG_j49_op3,MFG,device,d193,1935.958000,2020.856000,j49,3
MFG_j49_op4,MFG,device,d82,506.970000,618.164000,j49,4
MFG_j49_op5,MFG,device,d219,1015.954000,1151.986000,j49,5
MFG_j50_op1,MFG,device,d69,1151.986000,1255.714000,j50,1
MFG_j50_op2,MFG,device,d134,1611.472000,1751.932000,j50,2
MFG_j50_op3,MFG,device,d144,1751.932000,1865.964000,j50,3
MFG_j50_op4,MFG,device,d135,363.816000,444.060000,j50,4
MFG_j50_op5,MFG,device,d270,444.060000,532.430000,j50,5
MFG_j51_op1,MFG,device,d230,793.088000,943.020000,j51,1
MFG_j51_op2,MFG,device,d50,943.020000,1049.318000,j51,2
MFG_j51_op3,MFG,device,d81,1049.318000,1128.600000,j51,3
MFG_j51_op4,MFG,device,d170,388.148000,512.570000,j51,4
MFG_j51_op5,MFG,device,d15,627.262000,734.750000,j51,5
MFG_j52_op1,MFG,device,d210,734.750000,840.214000,j52,1
MFG_j52_op2,MFG,device,d49,1064.608000,1186.708000,j52,2
MFG_j52_op3,MFG,device,d140,1186.708000,1257.108000,j52,3
MFG_j52_op4,MFG,device,d164,258.868000,330.062000,j52,4
MFG_j52_op5,MFG,device,d231,330.062000,434.258000,j52,5
MFG_j53_op1,MFG,device,d248,434.258000,587.696000,j53,1
MFG_j53_op2,MFG,device,d75,587.696000,664.774000,j53,2
MFG_j53_op3,MFG,device,d177,664.774000,795.662000,j53,3
MFG_j53_op4,MFG,device,d177,290.952000,420.126000,j53,4
MFG_j53_op5,MFG,device,d193,547.912000,631.292000,j53,5
MFG_j54_op1,MFG,device,d9,1008.222000,1133.222000,j54,1
MFG_j54_op2,MFG,device,d7,1133.222000,1258.774000,j54,2
MFG_j54_op3,MFG,device,d7,1258.774000,1388.912000,j54,3
MFG_j54_op4,MFG,device,d106,316.070000,423.010000,j54,4
MFG_j54_op5,MFG,device,d209,423.010000,506.924000,j54,5
MFG_j55_op1,MFG,device,d227,731.054000,835.064000,j55,1
MFG_j55_op2,MFG,device,d107,835.064000,926.332000,j55,2
MFG_j55_op3,MFG,device,d19,926.332000,1024.724000,j55,3
MFG_j55_op4,MFG,device,d23,570.634000,666.360000,j55,4
MFG_j55_op5,MFG,device,d227,800.076000,858.808000,j55,5
MFG_j56_op1,MFG,device,d92,858.808000,945.282000,j56,1
MFG_j56_op2,MFG,device,d148,980.202000,1064.608000,j56,2
MFG_j56_op3,MFG,device,d86,1635.990000,1735.816000,j56,3
MFG_j56_op4,MFG,device,d13,229.090000,348.208000,j56,4
MFG_j56_op5,MFG,device,d43,348.208000,477.150000,j56,5
MFG_j57_op1,MFG,device,d26,717.474000,793.778000,j57,1
MFG_j57_op2,MFG,device,d177,802.242000,918.070000,j57,2
MFG_j57_op3,MFG,device,d130,918.070000,1008.222000,j57,3
MFG_j57_op4,MFG,device,d150,392.722000,482.594000,j57,4
MFG_j57_op5,MFG,device,d208,482.594000,554.350000,j57,5
MFG_j58_op1,MFG,device,d4,660.492000,799.316000,j58,1
MFG_j58_op2,MFG,device,d152,1358.490000,1498.984000,j58,2
MFG_j58_op3,MFG,device,d152,1498.984000,1625.308000,j58,3
MFG_j58_op4,MFG,device,d79,522.076000,603.208000,j58,4
MFG_j58_op5,MFG,device,d142,603.208000,686.954000,j58,5
MFG_j59_op1,MFG,device,d25,995.950000,1065.884000,j59,1
MFG_j59_op2,MFG,device,d207,1174.208000,1271.872000,j59,2
MFG_j59_op3,MFG,device,d100,1745.640000,1835.796000,j59,3
MFG_j59_op4,MFG,device,d59,278.928000,354.686000,j59,4
MFG_j59_op5,MFG,device,d19,417.590000,515.440000,j59,5
MFG_j60_op1,MFG,device,d217,662.276000,773.798000,j60,1
MFG_j60_op2,MFG,device,d131,2091.368000,2216.388000,j60,2
MFG_j60_op3,MFG,device,d103,2216.388000,2282.682000,j60,3
MFG_j60_op4,MFG,device,d2,282.326000,342.706000,j60,4
MFG_j60_op5,MFG,device,d103,342.706000,486.356000,j60,5
MFG_j61_op1,MFG,device,d239,1164.116000,1245.560000,j61,1
MFG_j61_op2,MFG,device,d135,1245.560000,1332.750000,j61,2
MFG_j61_op3,MFG,device,d35,1521.904000,1594.460000,j61,3
MFG_j61_op4,MFG,device,d241,214.442000,298.236000,j61,4
MFG_j61_op5,MFG,device,d241,298.236000,401.928000,j61,5
MFG_j62_op1,MFG,device,d294,401.928000,489.408000,j62,1
MFG_j62_op2,MFG,device,d244,855.682000,928.104000,j62,2
MFG_j62_op3,MFG,device,d76,928.104000,1038.638000,j62,3
MFG_j62_op4,MFG,device,d159,276.194000,404.276000,j62,4
MFG_j62_op5,MFG,device,d299,404.276000,506.634000,j62,5
MFG_j63_op1,MFG,device,d13,1478.118000,1579.480000,j63,1
MFG_j63_op2,MFG,device,d210,1579.480000,1695.460000,j63,2
MFG_j63_op3,MFG,device,d135,1695.460000,1826.306000,j63,3
MFG_j63_op4,MFG,device,d114,288.752000,434.332000,j63,4
MFG_j63_op5,MFG,device,d56,434.332000,577.266000,j63,5
MFG_j64_op1,MFG,device,d130,1835.796000,1907.790000,j64,1
MFG_j64_op2,MFG,device,d153,1907.790000,2054.684000,j64,2
MFG_j64_op3,MFG,device,d4,2054.684000,2153.582000,j64,3
MFG_j64_op4,MFG,device,d107,263.522000,381.680000,j64,4
MFG_j64_op5,MFG,device,d60,478.326000,576.230000,j64,5
MFG_j65_op1,MFG,device,d95,576.230000,692.968000,j65,1
MFG_j65_op2,MFG,device,d21,1061.462000,1147.124000,j65,2
MFG_j65_op3,MFG,device,d181,1528.252000,1612.556000,j65,3
MFG_j65_op4,MFG,device,d280,222.696000,300.402000,j65,4
MFG_j65_op5,MFG,device,d201,1460.364000,1613.846000,j65,5
MFG_j66_op1,MFG,device,d59,1613.846000,1752.838000,j66,1
MFG_j66_op2,MFG,device,d43,1752.838000,1855.214000,j66,2
MFG_j66_op3,MFG,device,d59,1855.214000,1925.170000,j66,3
MFG_j66_op4,MFG,device,d13,934.966000,1068.060000,j66,4
MFG_j66_op5,MFG,device,d133,1244.306000,1349.856000,j66,5
MFG_j67_op1,MFG,device,d275,1349.856000,1462.584000,j67,1
MFG_j67_op2,MFG,device,d195,1462.584000,1580.422000,j67,2
MFG_j67_op3,MFG,device,d130,1580.422000,1664.768000,j67,3
MFG_j67_op4,MFG,device,d289,306.350000,402.656000,j67,4
MFG_j67_op5,MFG,device,d42,402.656000,537.934000,j67,5
MFG_j68_op1,MFG,device,d196,1076.786000,1206.392000,j68,1
MFG_j68_op2,MFG,device,d100,1266.940000,1434.600000,j68,2
MFG_j68_op3,MFG,device,d178,1434.600000,1521.904000,j68,3
MFG_j68_op4,MFG,device,d189,312.138000,463.336000,j68,4
MFG_j68_op5,MFG,device,d64,463.336000,609.984000,j68,5
MFG_j69_op1,MFG,device,d99,1639.748000,1749.680000,j69,1
MFG_j69_op2,MFG,device,d116,1749.680000,1907.794000,j69,2
MFG_j69_op3,MFG,device,d143,1907.794000,1985.272000,j69,3
MFG_j69_op4,MFG,device,d77,1278.832000,1348.262000,j69,4
MFG_j69_op5,MFG,device,d163,1530.896000,1672.954000,j69,5
MFG_j70_op1,MFG,device,d129,1672.954000,1755.264000,j70,1
MFG_j70_op2,MFG,device,d43,1755.264000,1859.102000,j70,2
MFG_j70_op3,MFG,device,d63,1859.102000,1979.738000,j70,3
MFG_j70_op4,MFG,device,d182,826.426000,962.690000,j70,4
MFG_j70_op5,MFG,device,d43,962.690000,1034.800000,j70,5
MFG_j71_op1,MFG,device,d43,1034.800000,1165.634000,j71,1
MFG_j71_op2,MFG,device,d27,1853.554000,1906.804000,j71,2
MFG_j71_op3,MFG,device,d147,1906.804000,2023.292000,j71,3
MFG_j71_op4,MFG,device,d149,510.068000,665.514000,j71,4
MFG_j71_op5,MFG,device,d107,665.514000,786.146000,j71,5
MFG_j72_op1,MFG,device,d119,1142.728000,1241.158000,j72,1
MFG_j72_op2,MFG,device,d118,1241.158000,1384.936000,j72,2
MFG_j72_op3,MFG,device,d279,1752.838000,1877.794000,j72,3
MFG_j72_op4,MFG,device,d50,481.792000,619.264000,j72,4
MFG_j72_op5,MFG,device,d53,619.264000,777.702000,j72,5
MFG_j73_op1,MFG,device,d249,793.778000,939.336000,j73,1
MFG_j73_op2,MFG,device,d289,939.336000,1071.448000,j73,2
MFG_j73_op3,MFG,device,d295,1071.448000,1207.596000,j73,3
MFG_j73_op4,MFG,device,d184,378.950000,495.068000,j73,4
MFG_j73_op5,MFG,device,d10,495.068000,583.720000,j73,5
MFG_j74_op1,MFG,device,d255,583.720000,666.856000,j74,1
MFG_j74_op2,MFG,device,d34,1371.682000,1457.190000,j74,2
MFG_j74_op3,MFG,device,d106,1575.498000,1651.230000,j74,3
MFG_j74_op4,MFG,device,d168,642.828000,750.270000,j74,4
MFG_j74_op5,MFG,device,d292,750.270000,852.090000,j74,5
MFG_j75_op1,MFG,device,d119,852.090000,987.400000,j75,1
MFG_j75_op2,MFG,device,d232,1221.830000,1289.026000,j75,2
MFG_j75_op3,MFG,device,d225,1289.026000,1407.296000,j75,3
MFG_j75_op4,MFG,device,d133,562.992000,636.622000,j75,4
MFG_j75_op5,MFG,device,d123,636.622000,724.156000,j75,5
MFG_j76_op1,MFG,device,d141,875.672000,956.642000,j76,1
MFG_j76_op2,MFG,device,d280,1285.868000,1424.004000,j76,2
MFG_j76_op3,MFG,device,d150,1424.004000,1540.230000,j76,3
MFG_j76_op4,MFG,device,d281,690.042000,793.088000,j76,4
MFG_j76_op5,MFG,device,d50,793.088000,867.620000,j76,5
MFG_j77_op1,MFG,device,d7,1291.404000,1371.682000,j77,1
MFG_j77_op2,MFG,device,d48,1371.682000,1460.364000,j77,2
MFG_j77_op3,MFG,device,d268,1460.364000,1617.938000,j77,3
MFG_j77_op4,MFG,device,d135,686.954000,792.034000,j77,4
MFG_j77_op5,MFG,device,d207,792.034000,910.632000,j77,5
MFG_j78_op1,MFG,device,d100,936.840000,1080.044000,j78,1
MFG_j78_op2,MFG,device,d274,1186.708000,1249.408000,j78,2
MFG_j78_op3,MFG,device,d162,1249.408000,1344.916000,j78,3
MFG_j78_op4,MFG,device,d188,360.906000,475.224000,j78,4
MFG_j78_op5,MFG,device,d205,665.514000,760.160000,j78,5
MFG_j79_op1,MFG,device,d281,760.160000,850.242000,j79,1
MFG_j79_op2,MFG,device,d255,1826.306000,1942.204000,j79,2
MFG_j79_op3,MFG,device,d35,1942.204000,2017.352000,j79,3
MFG_j79_op4,MFG,device,d258,372.198000,493.612000,j79,4
MFG_j79_op5,MFG,device,d35,493.612000,587.578000,j79,5
MFG_j80_op1,MFG,device,d24,1107.918000,1221.132000,j80,1
MFG_j80_op2,MFG,device,d78,1221.132000,1305.946000,j80,2
MFG_j80_op3,MFG,device,d131,1913.592000,2046.652000,j80,3
MFG_j80_op4,MFG,device,d126,312.064000,408.610000,j80,4
MFG_j80_op5,MFG,device,d223,408.610000,557.168000,j80,5
MFG_j81_op1,MFG,device,d51,557.168000,717.284000,j81,1
MFG_j81_op2,MFG,device,d187,775.490000,884.564000,j81,2
MFG_j81_op3,MFG,device,d258,1907.790000,1965.060000,j81,3
MFG_j81_op4,MFG,device,d270,879.342000,972.980000,j81,4
MFG_j81_op5,MFG,device,d51,972.980000,1110.482000,j81,5
MFG_j82_op1,MFG,device,d299,1110.482000,1224.928000,j82,1
MFG_j82_op2,MFG,device,d23,1224.928000,1357.126000,j82,2
MFG_j82_op3,MFG,device,d49,2112.050000,2207.750000,j82,3
MFG_j82_op4,MFG,device,d284,621.808000,766.750000,j82,4
MFG_j82_op5,MFG,device,d245,766.750000,902.732000,j82,5
MFG_j83_op1,MFG,device,d66,902.732000,1032.636000,j83,1
MFG_j83_op2,MFG,device,d227,1032.636000,1140.238000,j83,2
MFG_j83_op3,MFG,device,d66,1140.238000,1221.546000,j83,3
MFG_j83_op4,MFG,device,d287,791.530000,843.446000,j83,4
MFG_j83_op5,MFG,device,d18,843.446000,926.800000,j83,5
MFG_j84_op1,MFG,device,d81,926.800000,1051.098000,j84,1
MFG_j84_op2,MFG,device,d135,1051.098000,1185.418000,j84,2
MFG_j84_op3,MFG,device,d144,1471.724000,1611.700000,j84,3
MFG_j84_op4,MFG,device,d135,534.116000,690.042000,j84,4
MFG_j84_op5,MFG,device,d2,690.042000,756.350000,j84,5
MFG_j85_op1,MFG,device,d264,756.350000,838.040000,j85,1
MFG_j85_op2,MFG,device,d107,905.904000,983.668000,j85,2
MFG_j85_op3,MFG,device,d34,983.668000,1058.586000,j85,3
MFG_j85_op4,MFG,device,d212,553.274000,673.938000,j85,4
MFG_j85_op5,MFG,device,d212,851.712000,1001.110000,j85,5
MFG_j86_op1,MFG,device,d237,1001.110000,1150.114000,j86,1
MFG_j86_op2,MFG,device,d271,1204.984000,1284.098000,j86,2
MFG_j86_op3,MFG,device,d76,1284.098000,1406.212000,j86,3
MFG_j86_op4,MFG,device,d114,759.624000,881.242000,j86,4
MFG_j86_op5,MFG,device,d100,881.242000,1008.048000,j86,5
MFG_j87_op1,MFG,device,d140,1008.048000,1114.056000,j87,1
MFG_j87_op2,MFG,device,d114,1173.676000,1253.520000,j87,2
MFG_j87_op3,MFG,device,d242,1253.520000,1381.116000,j87,3
MFG_j87_op4,MFG,device,d274,278.456000,422.418000,j87,4
MFG_j87_op5,MFG,device,d149,422.418000,552.158000,j87,5
MFG_j88_op1,MFG,device,d4,552.158000,677.626000,j88,1
MFG_j88_op2,MFG,device,d69,677.626000,741.248000,j88,2
MFG_j88_op3,MFG,device,d51,1704.466000,1793.006000,j88,3
MFG_j88_op4,MFG,device,d130,388.148000,460.460000,j88,4
MFG_j88_op5,MFG,device,d177,460.460000,544.428000,j88,5
MFG_j89_op1,MFG,device,d27,544.428000,622.756000,j89,1
MFG_j89_op2,MFG,device,d119,934.966000,1054.334000,j89,2
MFG_j89_op3,MFG,device,d88,1054.334000,1173.440000,j89,3
MFG_j89_op4,MFG,device,d155,601.266000,672.862000,j89,4
MFG_j89_op5,MFG,device,d113,672.862000,808.050000,j89,5
MFG_j90_op1,MFG,device,d76,855.544000,921.322000,j90,1
MFG_j90_op2,MFG,device,d135,1054.334000,1206.000000,j90,2
MFG_j90_op3,MFG,device,d60,1255.714000,1386.908000,j90,3
MFG_j90_op4,MFG,device,d173,586.718000,707.322000,j90,4
MFG_j90_op5,MFG,device,d205,707.322000,802.242000,j90,5
MFG_j91_op1,MFG,device,d19,868.004000,996.754000,j91,1
MFG_j91_op2,MFG,device,d132,996.754000,1133.190000,j91,2
MFG_j91_op3,MFG,device,d50,1213.584000,1304.956000,j91,3
MFG_j91_op4,MFG,device,d264,432.322000,516.066000,j91,4
MFG_j91_op5,MFG,device,d132,516.066000,645.288000,j91,5
MFG_j92_op1,MFG,device,d89,645.288000,721.242000,j92,1
MFG_j92_op2,MFG,device,d4,1015.702000,1086.574000,j92,2
MFG_j92_op3,MFG,device,d89,1086.574000,1203.268000,j92,3
MFG_j92_op4,MFG,device,d10,374.290000,445.560000,j92,4
MFG_j92_op5,MFG,device,d299,1204.810000,1291.404000,j92,5
MFG_j93_op1,MFG,device,d119,1291.404000,1365.886000,j93,1
MFG_j93_op2,MFG,device,d170,1365.886000,1432.060000,j93,2
MFG_j93_op3,MFG,device,d263,1432.060000,1578.148000,j93,3
MFG_j93_op4,MFG,device,d138,433.928000,553.344000,j93,4
MFG_j93_op5,MFG,device,d248,730.306000,847.670000,j93,5
MFG_j94_op1,MFG,device,d19,1340.852000,1416.804000,j94,1
MFG_j94_op2,MFG,device,d178,1907.794000,2038.936000,j94,2
MFG_j94_op3,MFG,device,d255,2038.936000,2194.466000,j94,3
MFG_j94_op4,MFG,device,d54,328.892000,476.264000,j94,4
MFG_j94_op5,MFG,device,d78,595.612000,670.128000,j94,5
MFG_j95_op1,MFG,device,d154,1805.588000,1904.656000,j95,1
MFG_j95_op2,MFG,device,d144,1904.656000,1981.036000,j95,2
MFG_j95_op3,MFG,device,d270,1981.036000,2077.434000,j95,3
MFG_j95_op4,MFG,device,d88,544.244000,662.276000,j95,4
MFG_j95_op5,MFG,device,d294,1257.108000,1378.944000,j95,5
MFG_j96_op1,MFG,device,d51,1378.944000,1468.184000,j96,1
MFG_j96_op2,MFG,device,d123,2009.260000,2159.152000,j96,2
MFG_j96_op3,MFG,device,d150,2159.152000,2269.932000,j96,3
MFG_j96_op4,MFG,device,d191,997.740000,1142.728000,j96,4
MFG_j96_op5,MFG,device,d227,1142.728000,1262.128000,j96,5
MFG_j97_op1,MFG,device,d91,1348.262000,1466.620000,j97,1
MFG_j97_op2,MFG,device,d154,1466.620000,1547.758000,j97,2
MFG_j97_op3,MFG,device,d265,1594.460000,1715.428000,j97,3
MFG_j97_op4,MFG,device,d9,456.196000,567.072000,j97,4
MFG_j97_op5,MFG,device,d265,567.072000,660.492000,j97,5
MFG_j98_op1,MFG,device,d216,660.492000,776.028000,j98,1
MFG_j98_op2,MFG,device,d282,776.028000,851.712000,j98,2
MFG_j98_op3,MFG,device,d25,851.712000,951.878000,j98,3
MFG_j98_op4,MFG,device,d209,997.740000,1106.984000,j98,4
MFG_j98_op5,MFG,device,d250,1106.984000,1204.984000,j98,5
MFG_j99_op1,MFG,device,d75,1204.984000,1281.786000,j99,1
MFG_j99_op2,MFG,device,d220,1281.786000,1369.422000,j99,2
MFG_j99_op3,MFG,device,d88,1466.620000,1556.018000,j99,3
MFG_j99_op4,MFG,device,d50,522.292000,647.816000,j99,4
MFG_j99_op5,MFG,device,d230,647.816000,759.570000,j99,5
MFG_j100_op1,MFG,device,d284,759.570000,838.184000,j100,1
MFG_j100_op2,MFG,device,d138,838.184000,939.002000,j100,2
MFG_j100_op3,MFG,device,d218,939.002000,1037.612000,j100,3
MFG_j100_op4,MFG,device,d6,204.386000,276.744000,j100,4
MFG_j100_op5,MFG,device,d11,276.744000,389.434000,j100,5
MFG_j101_op1,MFG,device,d42,423.010000,523.460000,j101,1
MFG_j101_op2,MFG,device,d107,523.460000,624.104000,j101,2
MFG_j101_op3,MFG,device,d149,624.104000,699.656000,j101,3
MFG_j101_op4,MFG,device,d93,489.126000,633.504000,j101,4
MFG_j101_op5,MFG,device,d133,767.792000,822.912000,j101,5
MFG_j102_op1,MFG,device,d181,822.912000,892.448000,j102,1
MFG_j102_op2,MFG,device,d237,1052.300000,1127.188000,j102,2
MFG_j102_op3,MFG,device,d167,1299.624000,1431.856000,j102,3
MFG_j102_op4,MFG,device,d9,328.892000,468.326000,j102,4
MFG_j102_op5,MFG,device,d115,468.326000,599.638000,j102,5
MFG_j103_op1,MFG,device,d154,990.622000,1077.620000,j103,1
MFG_j103_op2,MFG,device,d112,1077.620000,1221.830000,j103,2
MFG_j103_op3,MFG,device,d150,1749.680000,1801.120000,j103,3
MFG_j103_op4,MFG,device,d144,316.734000,381.690000,j103,4
MFG_j103_op5,MFG,device,d27,381.690000,447.002000,j103,5
MFG_j104_op1,MFG,device,d226,447.002000,550.686000,j104,1
MFG_j104_op2,MFG,device,d122,629.294000,731.054000,j104,2
MFG_j104_op3,MFG,device,d211,731.054000,855.784000,j104,3
MFG_j104_op4,MFG,device,d285,703.402000,863.388000,j104,4
MFG_j104_op5,MFG,device,d275,863.388000,979.716000,j104,5
MFG_j105_op1,MFG,device,d81,1413.294000,1536.530000,j105,1
MFG_j105_op2,MFG,device,d150,1730.886000,1800.330000,j105,2
MFG_j105_op3,MFG,device,d290,1800.330000,1941.878000,j105,3
MFG_j105_op4,MFG,device,d185,553.344000,682.044000,j105,4
MFG_j105_op5,MFG,device,d258,1052.208000,1181.830000,j105,5
MFG_j106_op1,MFG,device,d297,1511.608000,1575.498000,j106,1
MFG_j106_op2,MFG,device,d272,1575.498000,1697.710000,j106,2
MFG_j106_op3,MFG,device,d297,1697.710000,1801.836000,j106,3
MFG_j106_op4,MFG,device,d195,489.022000,601.254000,j106,4
MFG_j106_op5,MFG,device,d105,866.322000,952.298000,j106,5
MFG_j107_op1,MFG,device,d27,1613.846000,1745.724000,j107,1
MFG_j107_op2,MFG,device,d108,1745.724000,1874.116000,j107,2
MFG_j107_op3,MFG,device,d227,1874.116000,2002.454000,j107,3
MFG_j107_op4,MFG,device,d84,497.632000,574.052000,j107,4
MFG_j107_op5,MFG,device,d294,661.104000,800.076000,j107,5
MFG_j108_op1,MFG,device,d298,800.076000,868.004000,j108,1
MFG_j108_op2,MFG,device,d98,868.004000,1000.896000,j108,2
MFG_j108_op3,MFG,device,d207,1508.152000,1567.008000,j108,3
MFG_j108_op4,MFG,device,d48,348.208000,404.262000,j108,4
MFG_j108_op5,MFG,device,d129,404.262000,489.126000,j108,5
MFG_j109_op1,MFG,device,d113,489.126000,598.376000,j109,1
MFG_j109_op2,MFG,device,d108,598.376000,754.516000,j109,2
MFG_j109_op3,MFG,device,d207,754.516000,850.876000,j109,3
MFG_j109_op4,MFG,device,d63,351.062000,455.890000,j109,4
MFG_j109_op5,MFG,device,d155,455.890000,562.714000,j109,5
MFG_j110_op1,MFG,device,d265,574.052000,709.416000,j110,1
MFG_j110_op2,MFG,device,d50,709.416000,855.682000,j110,2
MFG_j110_op3,MFG,device,d131,960.426000,1085.724000,j110,3
MFG_j110_op4,MFG,device,d132,347.924000,426.078000,j110,4
MFG_j110_op5,MFG,device,d7,426.078000,487.404000,j110,5
MFG_j111_op1,MFG,device,d226,843.446000,983.840000,j111,1
MFG_j111_op2,MFG,device,d51,1526.744000,1628.922000,j111,2
MFG_j111_op3,MFG,device,d21,1628.922000,1762.138000,j111,3
MFG_j111_op4,MFG,device,d193,1274.978000,1417.800000,j111,4
MFG_j111_op5,MFG,device,d239,1417.800000,1492.646000,j111,5
MFG_j112_op1,MFG,device,d91,1492.646000,1581.054000,j112,1
MFG_j112_op2,MFG,device,d280,1876.030000,1974.100000,j112,2
MFG_j112_op3,MFG,device,d19,1974.100000,2125.590000,j112,3
MFG_j112_op4,MFG,device,d105,398.562000,529.368000,j112,4
MFG_j112_op5,MFG,device,d209,529.368000,697.596000,j112,5
MFG_j113_op1,MFG,device,d230,697.596000,790.964000,j113,1
MFG_j113_op2,MFG,device,d27,1197.678000,1330.086000,j113,2
MFG_j113_op3,MFG,device,d120,1801.836000,1929.070000,j113,3
MFG_j113_op4,MFG,device,d211,732.056000,821.342000,j113,4
MFG_j113_op5,MFG,device,d285,821.342000,936.840000,j113,5
MFG_j114_op1,MFG,device,d99,1323.534000,1396.476000,j114,1
MFG_j114_op2,MFG,device,d189,1581.054000,1709.518000,j114,2
MFG_j114_op3,MFG,device,d263,1709.518000,1811.018000,j114,3
MFG_j114_op4,MFG,device,d254,276.662000,378.950000,j114,4
MFG_j114_op5,MFG,device,d108,410.652000,547.912000,j114,5
MFG_j115_op1,MFG,device,d113,952.298000,1041.490000,j115,1
MFG_j115_op2,MFG,device,d133,1332.750000,1478.118000,j115,2
MFG_j115_op3,MFG,device,d187,1478.118000,1581.180000,j115,3
MFG_j115_op4,MFG,device,d217,363.816000,470.400000,j115,4
MFG_j115_op5,MFG,device,d71,470.400000,594.598000,j115,5
MFG_j116_op1,MFG,device,d133,1581.180000,1717.394000,j116,1
MFG_j116_op2,MFG,device,d11,1717.394000,1837.956000,j116,2
MFG_j116_op3,MFG,device,d159,1837.956000,1993.152000,j116,3
MFG_j116_op4,MFG,device,d24,749.090000,876.082000,j116,4
MFG_j116_op5,MFG,device,d268,876.082000,990.622000,j116,5
MFG_j117_op1,MFG,device,d103,990.622000,1107.918000,j117,1
MFG_j117_op2,MFG,device,d12,1107.918000,1239.434000,j117,2
MFG_j117_op3,MFG,device,d212,1239.434000,1299.624000,j117,3
MFG_j117_op4,MFG,device,d226,488.686000,606.472000,j117,4
MFG_j117_op5,MFG,device,d286,606.472000,717.474000,j117,5
MFG_j118_op1,MFG,device,d248,943.020000,1052.300000,j118,1
MFG_j118_op2,MFG,device,d56,1580.422000,1659.128000,j118,2
MFG_j118_op3,MFG,device,d299,1659.128000,1751.506000,j118,3
MFG_j118_op4,MFG,device,d163,636.622000,759.950000,j118,4
MFG_j118_op5,MFG,device,d35,759.950000,922.512000,j118,5
MFG_j119_op1,MFG,device,d129,922.512000,1071.928000,j119,1
MFG_j119_op2,MFG,device,d87,1071.928000,1213.584000,j119,2
MFG_j119_op3,MFG,device,d137,1213.584000,1353.024000,j119,3
MFG_j119_op4,MFG,device,d296,1168.300000,1323.534000,j119,4
MFG_j119_op5,MFG,device,d263,1323.534000,1402.950000,j119,5
MFG_j120_op1,MFG,device,d80,1402.950000,1528.252000,j120,1
MFG_j120_op2,MFG,device,d49,1528.252000,1676.952000,j120,2
MFG_j120_op3,MFG,device,d186,1676.952000,1805.104000,j120,3
MFG_j120_op4,MFG,device,d208,535.858000,625.890000,j120,4
MFG_j120_op5,MFG,device,d195,625.890000,755.986000,j120,5
MFG_j121_op1,MFG,device,d133,755.986000,855.544000,j121,1
MFG_j121_op2,MFG,device,d150,1187.018000,1287.942000,j121,2
MFG_j121_op3,MFG,device,d135,1287.942000,1417.892000,j121,3
MFG_j121_op4,MFG,device,d187,426.044000,564.718000,j121,4
MFG_j121_op5,MFG,device,d133,564.718000,638.726000,j121,5
MFG_j122_op1,MFG,device,d226,638.726000,766.012000,j122,1
MFG_j122_op2,MFG,device,d78,1009.144000,1076.786000,j122,2
MFG_j122_op3,MFG,device,d182,1076.786000,1153.800000,j122,3
MFG_j122_op4,MFG,device,d218,323.760000,453.494000,j122,4
MFG_j122_op5,MFG,device,d76,453.494000,602.138000,j122,5
MFG_j123_op1,MFG,device,d4,884.564000,969.058000,j123,1
MFG_j123_op2,MFG,device,d4,969.058000,1112.622000,j123,2
MFG_j123_op3,MFG,device,d42,1728.876000,1814.624000,j123,3
MFG_j123_op4,MFG,device,d51,493.204000,612.356000,j123,4
MFG_j123_op5,MFG,device,d187,612.356000,710.416000,j123,5
MFG_j124_op1,MFG,device,d218,1153.800000,1231.048000,j124,1
MFG_j124_op2,MFG,device,d91,1717.394000,1805.588000,j124,2
MFG_j124_op3,MFG,device,d171,1805.588000,1924.092000,j124,3
MFG_j124_op4,MFG,device,d211,457.636000,598.750000,j124,4
MFG_j124_op5,MFG,device,d211,962.690000,1023.160000,j124,5
MFG_j125_op1,MFG,device,d207,1023.160000,1115.030000,j125,1
MFG_j125_op2,MFG,device,d42,1115.030000,1173.676000,j125,2
MFG_j125_op3,MFG,device,d250,1173.676000,1263.790000,j125,3
MFG_j125_op4,MFG,device,d268,181.266000,259.804000,j125,4
MFG_j125_op5,MFG,device,d249,259.804000,390.116000,j125,5
MFG_j126_op1,MFG,device,d139,822.280000,971.984000,j126,1
MFG_j126_op2,MFG,device,d162,971.984000,1053.894000,j126,2
MFG_j126_op3,MFG,device,d230,1053.894000,1165.228000,j126,3
MFG_j126_op4,MFG,device,d232,0.000000,0.000000,j126,4
MFG_j126_op5,MFG,device,d169,0.000000,0.000000,j126,5
MFG_j127_op1,MFG,device,d38,0.000000,0.000000,j127,1
MFG_j127_op2,MFG,device,d119,0.000000,0.000000,j127,2
MFG_j127_op3,MFG,device,d75,0.000000,0.000000,j127,3
MFG_j127_op4,MFG,device,d138,0.000000,0.000000,j127,4
MFG_j127_op5,MFG,device,d264,0.000000,0.000000,j127,5
MFG_j128_op1,MFG,device,d21,0.000000,0.000000,j128,1
MFG_j128_op2,MFG,device,d131,0.000000,0.000000,j128,2
MFG_j128_op3,MFG,device,d206,0.000000,0.000000,j128,3
MFG_j128_op4,MFG,device,d234,0.000000,0.000000,j128,4
MFG_j128_op5,MFG,device,d164,0.000000,0.000000,j128,5
