gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,2.003025282569012,3.0009864966790762,0.1888536768170474,0.19999000024999583,0.0,2,2
100,1.9825514860367017,3.0384533101882982,0.20126925411932559,0.19998000099996668,0.0,4,3
150,1.9831644828865855,2.9948783303824635,0.1915943921859924,0.1999700022498875,0.0,4,4
200,1.9731954898040802,2.9720257446706277,0.19874354240897923,0.19996000399973335,1.9373051267510324,6,4
250,1.9439954535480497,2.9624019032207003,0.19263206902811564,0.19995000624947923,1.091158466215021,8,4
300,1.973573890792061,2.8959793309154023,0.17750233902642967,0.19994000899910008,0.0,10,6
350,1.9623995675644397,2.959839232050211,0.21076189027873293,0.199930012248571,1.5140213894100027,12,6
400,1.9460102969747233,3.0170558184825076,0.20236009130970162,0.1999200159978669,3.350623402185342,14,6
450,1.9253019815297925,2.9675347664772556,0.1829853193848301,0.19991002024696286,2.4131901801896465,16,8
500,1.9185920601154716,2.942510076173503,0.20329038179043252,0.19990002499583387,0.0990535350398214,18,10
550,1.9682325737235744,2.903457422884149,0.20342402226983286,0.19989003024445495,0.0,20,12
600,1.9453394550354939,2.8710289227654466,0.19195347536110396,0.1998800359928011,1.9436650522090682,22,13
650,1.9516738635626385,2.875169133498628,0.19324783155922176,0.19987004224084734,3.719189235360097,22,15
700,1.9661804498373716,2.893001455597232,0.18310558397208296,0.19986004898856868,0.707758379910037,24,15
750,1.9491102934445326,2.8664747538674282,0.18604145670860694,0.19985005623594015,0.6502302322817043,24,15
800,1.928022673390008,2.855920751096433,0.20397009945420447,0.19984006398293674,3.4409211259968853,26,15
850,1.9679352164624413,2.9422072750526223,0.16105087044812402,0.19983007222953353,3.548741928275019,26,15
900,1.9024747727044673,2.834719588425528,0.18505656024731734,0.19982008097570547,2.5663773007159034,27,15
950,1.9174070637006255,2.7835673422488947,0.17599399008665947,0.19981009022142762,2.3255117338684785,27,16
1000,1.9002536726660673,2.8382866842356593,0.19049453678034964,0.19980009996667503,1.2411809901206072,29,16
1050,1.889368185800802,2.8322401954402254,0.17739793751686964,0.19979011021142265,3.0992557972652315,31,16
1100,1.9143327326880226,2.812046635639956,0.18805850565708448,0.19978012095564554,3.577832914467355,33,16
1150,1.8620748119968304,2.8006553540637147,0.17024037430750963,0.19977013219931875,2.5853328606341375,34,16
1200,1.8893254847993217,2.809744839467351,0.1875617724338613,0.19976014394241728,3.3765343028438215,36,16
1250,1.8878489286236235,2.8149311823272534,0.1941231379748834,0.1997501561849162,4.548449500209165,37,17
1300,1.8656657583355891,2.8460321827983797,0.19411470501521758,0.19974016892679047,0.7406672204134401,37,19
1350,1.899383528943237,2.752207871307412,0.17315802821163995,0.1997301821680152,2.638203366508656,39,19
