gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,1.9707213835172896,3.0043114256427366,0.183300560146532,0.19999000024999583,0.0,1,0
100,1.9791793360892918,3.01817011596219,0.19802148875613773,0.19998000099996668,0.0,2,0
150,1.9702834407638175,2.978856341938584,0.18237869436868126,0.1999700022498875,4.018169522932295,3,0
200,1.9620335632275416,2.9732269241094573,0.20229589878900603,0.19996000399973335,0.0,4,2
250,1.9655382206659875,2.989654554063536,0.20780730102092623,0.19995000624947923,3.6409904633545676,5,3
300,1.9810666425281787,2.943815232558933,0.17788739794907726,0.19994000899910008,2.5134898333751945,6,5
350,1.9899732584273515,2.9406733046507174,0.17774334918728046,0.199930012248571,0.0,8,6
400,1.9494556889486137,2.867887403135597,0.199138274904847,0.1999200159978669,0.0,8,8
450,1.9442830426888185,2.924969921897227,0.19703314662855415,0.19991002024696286,1.353658169917646,10,10
500,1.9513815596251736,2.9184310064325105,0.17930830745837312,0.19990002499583387,2.8264516104963784,10,11
550,1.935813977220704,2.9061357181085135,0.19920600640550468,0.19989003024445495,3.2993995342461444,12,12
600,1.9660991726052977,2.9005957332318815,0.18622015223551475,0.1998800359928011,1.7376353969206786,12,13
650,1.919106218950715,2.899632317852465,0.18164254771248203,0.19987004224084734,0.0,13,13
700,1.939649893533634,2.9104784369196866,0.1712421783125859,0.19986004898856868,1.1321632192087892,13,15
750,1.9298415719467734,2.865459657338815,0.1842807687407654,0.19985005623594015,2.5998484925827157,15,15
800,1.9290354087751334,2.8814740817916915,0.17779005135675374,0.19984006398293674,0.0,15,15
850,1.9142259268996682,2.8287622006316635,0.17100928746719252,0.19983007222953353,5.395705634829453,17,15
900,1.90587733052942,2.884031303120121,0.18104758815782232,0.19982008097570547,0.0,19,15
950,1.9051505812921414,2.87322137216643,0.1794500861795667,0.19981009022142762,2.1893742260410973,21,15
1000,1.9097410323014365,2.835886485826126,0.187354687991625,0.19980009996667503,4.1388123276810225,23,16
1050,1.8978291175943418,2.8616312026672923,0.1970321788639244,0.19979011021142265,3.4476586615553546,23,16
1100,1.8974248048428086,2.869993099613825,0.17901784980808824,0.19978012095564554,6.862017779384214,24,18
1150,1.8949325773302208,2.820052508278661,0.19152762919315777,0.19977013219931875,0.0,24,19
1200,1.8863498490086346,2.8144013934449346,0.1777180733058815,0.19976014394241728,3.272857854264532,26,20
1250,1.8402731302641075,2.76879384627241,0.15794346070611143,0.1997501561849162,2.1312641127431724,27,21
1300,1.8726906465184483,2.76569294101589,0.17488775086630876,0.19974016892679047,3.0508654284790153,28,21
1350,1.8669115343511136,2.7749836517129327,0.19809346279002132,0.1997301821680152,0.0,28,21
1400,1.899737288941192,2.8062664369111476,0.17892730799046214,0.19972019590856535,3.243864196766183,29,21
1450,1.862904453074294,2.735314917743624,0.17996273389712725,0.199710210148416,0.5314774677114054,30,22
1500,1.866924781674769,2.7688576589910694,0.18472833829165533,0.1997002248875422,4.155797336820582,30,22
1550,1.895834816570434,2.788419722078084,0.19262641514966658,0.19969024012591893,3.1262212105465803,30,23
1600,1.8145442616357044,2.769570776985825,0.16922833667401324,0.19968025586352128,3.862744633248324,30,24
1650,1.838554745252369,2.7231914558136108,0.17661327193936274,0.19967027210032426,4.700174388773993,31,24
1700,1.8688517570495846,2.7983897848272803,0.1694004193892422,0.19966028883630293,4.1049154857204275,32,25
1750,1.8634263533509001,2.7131464324275365,0.1802831701508713,0.1996503060714323,1.210293386135251,32,27
1800,1.8217402504866431,2.6960347891803367,0.16489920475579398,0.19964032380568747,3.5352234907335203,34,27
1850,1.8266367260455698,2.678112964433771,0.16444679734083364,0.19963034203904342,3.272850647123387,36,27
1900,1.798368368680458,2.7231227278759293,0.1650067200800941,0.19962036077147524,5.246789455272372,38,27
1950,1.8173518193030973,2.7110779964480756,0.18703281148909387,0.19961038000295794,4.58718608749306,40,29
