gen,best_fitness,avg_fitness,diversity,epsilon,stagnation,gate_blocked_count,gate_fallback_count
50,2.0419652637576737,3.0359574540782255,0.19358692849171347,0.19999000024999583,0.17355592093774805,0,2
100,2.0057551581756177,2.940577464686599,0.1940093664756517,0.19998000099996668,0.885138244240758,0,4
150,1.9739151791292804,3.011185361052977,0.18340422500382328,0.1999700022498875,0.7228498233169024,1,4
200,1.9543425586858825,2.9249767854978885,0.2020229722482019,0.19996000399973335,0.0,3,5
250,1.9610798848262405,3.01014174887296,0.20241887135111078,0.19995000624947923,0.0,4,7
300,1.983100942498096,2.915688303095792,0.19756878263988206,0.19994000899910008,1.284325525790356,4,7
350,1.9660341011506024,2.910478556959354,0.20220529475457336,0.199930012248571,0.3885032170390379,6,8
400,1.9402895530893711,2.9589085225069596,0.20800483164288616,0.1999200159978669,2.563887092183312,6,9
450,1.9862911418652436,2.906902920002584,0.19247941452129155,0.19991002024696286,0.0,8,11
500,1.9548903485147566,2.9695106781404137,0.20210755405356304,0.19990002499583387,0.16086262800132267,9,13
550,1.916144810302383,2.841735100147218,0.200351915069707,0.19989003024445495,1.2056573998814235,10,14
600,1.924474853664649,2.9355151869732756,0.18760405346436443,0.1998800359928011,0.6380022309499939,12,14
650,1.92980984795829,2.9210466415783247,0.20097874799307192,0.19987004224084734,0.06948868980733303,12,15
700,1.9060239119148432,2.9360727939806535,0.19307842350195947,0.19986004898856868,2.067057754517679,12,15
750,1.9398468562884086,2.8829101917274893,0.1778636305014895,0.19985005623594015,3.638297589752276,14,15
800,1.9557865036626778,2.9364389605887857,0.19146020592593216,0.19984006398293674,3.3285400689952587,14,15
850,1.9530087319440068,2.855121049461966,0.1816960536778852,0.19983007222953353,0.8882040526795932,14,15
900,1.9150873630514997,2.9013507954375193,0.18366599387299834,0.19982008097570547,4.203545369631356,16,16
950,1.9077270044668493,2.8261160605693605,0.18389075246010594,0.19981009022142762,5.033457296168336,17,18
1000,1.8711170377614508,2.8311779659873926,0.18315420927399423,0.19980009996667503,0.0,19,20
1050,1.9094200481686736,2.7920299199720997,0.17718625726158485,0.19979011021142265,0.6920986742501898,20,22
1100,1.8834774495715534,2.839873178791629,0.19507883087185868,0.19978012095564554,2.507662665949818,22,24
1150,1.9019467657439673,2.8022628921627817,0.18012010760017794,0.19977013219931875,0.0,22,25
1200,1.8893104503219371,2.8470054639121147,0.1828525222935683,0.19976014394241728,0.0,24,26
1250,1.8599511396185213,2.8035612410032136,0.19428962011740594,0.1997501561849162,2.371009370041405,25,26
1300,1.8879040817735453,2.774435019080895,0.1997594727581232,0.19974016892679047,5.07524596925275,27,26
1350,1.8729826382458334,2.7826455478504837,0.1832510585275027,0.1997301821680152,1.8086070169609072,27,28
1400,1.8644615055933547,2.8199770478204704,0.1714805108039561,0.19972019590856535,3.4244129902537574,29,29
1450,1.8700008794347636,2.841107033585732,0.1859174511727369,0.199710210148416,0.0,31,31
1500,1.8791632511951233,2.7141074019354643,0.1741333090115902,0.1997002248875422,4.231276111167073,33,31
1550,1.8800812406532474,2.7333100721904424,0.18685996493466622,0.19969024012591893,2.480882217839466,34,32
1600,1.8794640006270715,2.7686688409792306,0.18800502686060058,0.19968025586352128,5.101494979833457,34,33
1650,1.8515430023491353,2.7442131159323977,0.17611166371836212,0.19967027210032426,3.9315639147898036,36,35
1700,1.8092929645163263,2.730143966818768,0.1721795346983512,0.19966028883630293,2.9078143365791917,37,35
1750,1.8241862004281493,2.7884940793585793,0.17302465113057072,0.1996503060714323,5.9105835226920025,37,35
1800,1.8414130304393532,2.667578541666892,0.17828020830259866,0.19964032380568747,1.5508633047820375,38,37
1850,1.8410612497143897,2.682771021534289,0.16168302888623556,0.19963034203904342,4.626834829424938,40,38
