gen,block_id,island_id,op_id,reward,improvement,diversity_change
50,0,0,2,0.0015189735756014424,0.0,0.015189735756014424
50,0,1,3,0.02857358730503755,0.026123977427686945,0.024496098773506027
50,0,2,1,0.013612440837070097,0.014690272475547899,-0.010778316384778015
50,0,3,3,-0.0012410744319879222,0.0,-0.012410744319879222
50,0,4,3,0.015082367517130848,0.018345263327879485,-0.03262895810748637
50,0,5,1,0.0041655867116992835,0.005204514985426352,-0.010389282737270685
50,0,6,2,0.04338392936307699,0.04277774945340455,0.006061799096724401
50,0,7,1,0.0033206923332067236,0.00467889193846577,-0.013581996052590462
50,1,0,0,0.003733393831438393,0.0015399552288246666,0.021934386026137266
50,1,1,0,0.017483953519737385,0.017734096546271005,-0.0025014302653361986
50,1,2,1,0.02268062223933939,0.024203871220431893,-0.015232489810925039
50,1,3,0,0.016222601791296535,0.016536922303222765,-0.0031432051192622984
50,1,4,3,0.010272576467415775,0.012693144419132146,-0.024205679517163712
50,1,5,0,0.009345365531729344,0.008479806634363159,0.008655588973661855
50,1,6,0,0.013049645354256165,0.01481753140514524,-0.017678860508890754
50,1,7,1,0.00719634096946996,0.008525886251246846,-0.01329545281776886
50,2,0,2,0.012400451349621627,0.015732601783536578,-0.03332150433914952
50,2,1,0,0.012843086564079183,0.015761957090754796,-0.02918870526675613
50,2,2,1,0.021735295092452478,0.021686156306080208,0.0004913878637227162
50,2,3,3,-0.0011175953786640481,0.0,-0.01117595378664048
50,2,4,0,0.00812079026424187,0.008807093773199142,-0.006863035089572715
50,2,5,0,0.017530130997728047,0.017440724535239663,0.0008940646248838346
50,2,6,0,0.014648333968065875,0.015223022919432961,-0.005746889513670861
50,2,7,3,0.032035018284755065,0.032241183849758055,-0.0020616556500299087
100,0,0,3,0.016953253159419115,0.017597862527484236,-0.0064460936806512185
100,0,1,1,0.0087203068962217,0.0078007715061063415,0.009195353901153586
100,0,2,1,0.03731059600322113,0.035825765201900214,0.014848308013209164
100,0,3,2,0.024028263786418022,0.022592792989687464,0.014354707967305572
100,0,4,3,0.0004130763726211918,0.0024202616528549437,-0.020071852802337517
100,0,5,2,0.024722974439902935,0.02187972133058065,0.028432531093222836
100,0,6,1,0.016683998510953403,0.013330649456016298,0.03353349054937107
100,0,7,1,0.00826714914169181,0.010563455697038204,-0.02296306555346393
100,1,0,1,0.02623100481830779,0.027918605074542267,-0.016876002562344804
100,1,1,3,7.540889747008843e-05,0.0,0.0007540889747008842
100,1,2,2,0.0019547365757143897,0.0,0.019547365757143897
100,1,3,3,0.0027816881977508366,0.001332028674054908,0.014496595236959287
100,1,4,3,0.0014889181396804479,0.00025148130590597895,0.012374368337744688
100,1,5,3,0.027139412623788467,0.027157695211529505,-0.00018282587741038348
100,1,6,1,0.0027033057227747116,0.004774040980627633,-0.020707352578529212
100,1,7,2,0.01127822080091912,0.011977836138731114,-0.006996153378119943
100,2,0,0,0.008706468611326736,0.0075714475090232014,0.011350211023035349
100,2,1,2,0.02366285242694036,0.02043609021732104,0.032267622096193195
100,2,2,2,0.01958139342272604,0.018369709258761913,0.012116841639641274
100,2,3,1,0.014504372880769443,0.014927705662547192,-0.0042333278177774806
100,2,4,0,0.01702493173090257,0.01583393463515859,0.011909970957439803
100,2,5,0,0.012857290204665304,0.014421840366571587,-0.01564550161906283
100,2,6,0,0.019596839888462652,0.01953057933239503,0.0006626055606762149
100,2,7,1,0.026000718122024223,0.02889951220269428,-0.028987940806700557
150,0,0,0,0.003837569306535131,0.0017869312086928619,0.020506380978422688
150,0,1,1,0.031235533067148297,0.02739036592604392,0.03845167141104378
150,0,2,1,0.023764859693635093,0.02289269217889976,0.008721675147353348
150,0,3,1,0.020829210836283234,0.020731057724539807,0.0009815311174342747
150,0,4,1,0.03683728929722879,0.03639993050827792,0.0043735878895087435
150,0,5,3,0.015636217166702264,0.01524006777398789,0.003961493927143727
150,0,6,0,0.017098225700918065,0.017464221545326775,-0.003659958444087119
150,0,7,3,0.02852794749443556,0.026439827552857995,0.02088119941577564
150,1,0,3,0.015341874434809053,0.014764600098421031,0.005772743363880221
150,1,1,0,0.01786891685030345,0.01746973091183905,0.003991859384643995
150,1,2,0,0.0009214174258096351,0.0,0.00921417425809635
150,1,3,1,0.03768358498484748,0.03495769285850381,0.027258921263436726
150,1,4,2,0.022229047186395335,0.023420610010646402,-0.011915628242510676
150,1,5,3,0.006017512850978925,0.00750157220210116,-0.014840593511222345
150,1,6,1,0.027402812328797904,0.024466085823357873,0.029367265054400293
150,1,7,2,0.020953837330107892,0.019344266721552733,0.016095706085551588
150,2,0,0,0.01645349460350006,0.02068759421699301,-0.0423409961349295
150,2,1,0,0.017295689159194442,0.018146768852883976,-0.008510796936895337
150,2,2,1,0.015826445464964034,0.017257647125060737,-0.01431201660096703
150,2,3,1,0.002752000462598823,0.004243901160265785,-0.014919006976669612
150,2,4,1,0.0014121487219742918,0.0034479313559174028,-0.020357826339431107
150,2,5,2,0.0017067163710184244,0.000649165447502157,0.010575509235162673
150,2,6,1,-0.0008025060827696501,0.0,-0.0080250608276965
150,2,7,0,0.006785939398303408,0.0038677740903515605,0.029181653079518474
200,0,0,3,0.0014325949551261118,0.00029520133163746243,0.011373936234886493
200,0,1,2,0.015372538851416003,0.015849757098666904,-0.004772182472508993
200,0,2,1,0.007315083562148569,0.00524479124994171,0.020702923122068586
200,0,3,0,0.01086806905330449,0.010904781979882556,-0.0003671292657806628
200,0,4,3,0.007267174113198783,0.00813925314966447,-0.008720790364656875
200,0,5,2,0.0006932983757184644,0.0,0.006932983757184644
200,0,6,3,0.0013428376262740824,2.293158889800015e-05,0.013199060373760821
200,0,7,3,0.02824159733311954,0.029570635136093825,-0.01329037802974284
200,1,0,3,0.026940629890249417,0.02613412696135731,0.008065029288921053
200,1,1,1,0.015269886963887126,0.013640762684852103,0.01629124279035024
200,1,2,2,0.02925149619664876,0.02928500499804823,-0.00033508801399468756
200,1,3,1,0.0214608454771538,0.01926472252566193,0.021961229514918707
200,1,4,1,0.025332269159137017,0.026342480744602242,-0.010102115854652241
200,1,5,2,0.023327728856798707,0.019999474997734686,0.03328253859064021
200,1,6,1,0.0103353317865827,0.010444817750551337,-0.0010948596396863628
200,1,7,1,0.004875344312931301,0.0004770967022414193,0.043982476106898816
200,2,0,1,0.030789489683895225,0.03145590466932424,-0.006664149854290161
200,2,1,1,0.01722858420742065,0.015340055880822965,0.018885283265976816
200,2,2,2,0.01578810250390669,0.013974497816333099,0.018136046875735886
200,2,3,0,0.011903512324757882,0.012869660468118369,-0.009661481433604872
200,2,4,2,0.03213142143637675,0.029011154955258894,0.031202664811178508
200,2,5,2,0.007091454899461537,0.008250086900119101,-0.011586320006575643
200,2,6,2,0.01979161023533827,0.02218520585314237,-0.023935956178040976
200,2,7,1,0.0021679607504162274,0.0035966369544491693,-0.01428676204032942
250,0,0,3,0.025477546998830567,0.02384360305124633,0.01633943947584235
250,0,1,3,0.00979545426194787,0.010183187686534142,-0.003877334245862715
250,0,2,3,0.01291363028967498,0.010425723270548488,0.02487907019126492
250,0,3,2,0.007696779778712781,0.009881800448260845,-0.02185020669548064
250,0,4,2,0.0069473185160490065,0.003855198087616269,0.03092120428432738
250,0,5,3,0.043660370393552535,0.04387912495396905,-0.0021875456041651076
250,0,6,0,-0.0034258828434515797,0.0,-0.034258828434515796
250,0,7,3,0.008677565077171778,0.007032725286624559,0.016448397905472183
250,1,0,2,0.010554310693371611,0.013135982161934607,-0.02581671468562996
250,1,1,1,0.012439277090073874,0.013726500731755608,-0.012872236416817345
250,1,2,0,0.005310262181106085,0.004926383745143523,0.003838784359625623
250,1,3,1,0.0077836929852414015,0.007796727814181568,-0.00013034828940166866
250,1,4,0,0.020512812089877423,0.020031385409124566,0.004814266807528568
