gen,op_id,w0,w1,w2,w3,w4,w5,w6,norm
50,0,-0.0425690189628209,0.1400002143029753,-0.12902944504002106,0.005320109959573683,0.04433841596588471,0.09685753038593638,0.15498465234984282,0.271028783387451
50,1,-0.3359239438392129,0.4480153858515785,-0.025201076384936197,0.06558649743673443,0.10147034500081192,0.1020551005395828,-0.24434290166413558,0.6315966220267373
50,2,-0.4414504567169826,-0.03510918562314412,-0.25584095959289127,0.2815709699317803,-0.17955160287167674,0.2930825264619333,-0.26491884987446573,0.727438046017938
50,3,-0.03991521033343559,0.15671923067366195,-0.07653390407280504,-0.18586425976696225,0.015168459301454135,-0.08352696865178395,0.39038300871966536,0.47556580297263523
100,0,0.20239907399548465,0.3574547550388422,-0.019245228844974312,-0.2703780018053724,-0.1510590850391547,-0.18877734686044687,0.1826013471397894,0.5779385050206222
100,1,0.3677400778211766,0.009554278338833006,-0.25570431424861767,0.4791598042273968,-0.03718983787706444,-0.0005546978494883892,-0.04240148175883303,0.6583951251106475
100,2,0.5130600705567014,0.14970756529207568,-0.6477583975764534,-0.3735451105445428,-0.07060288642095022,0.47057493646933735,0.17284033555863818,1.0493184465871126
100,3,0.02701398841634156,-0.08354595963304132,0.06784941252770411,-0.08228108510426221,0.26646560656345447,-0.09687518957780894,-0.02941685684869635,0.3167609129789789
150,0,0.3198516003291904,-0.12439412925660578,0.02079928577186168,0.30477549770668483,0.2150987377640998,-0.17367504114308488,-0.12834461918322768,0.5513642063959894
150,1,0.179674641044355,-0.12761564147484464,0.2748257844425399,-0.2904714093800927,-0.21192112784337844,0.08010726904545803,0.1024147897992618,0.5198924005937446
150,2,0.2811288884428345,0.11660503270401512,0.08925859762441286,-0.22905046387320657,0.27458619707711945,0.0947612404811143,0.3785390888048907,0.6170336391927488
150,3,-0.010124131332148813,-0.09976796027055529,-0.01616053310143239,0.02359841935045341,-0.07769176587024881,-0.0430736250068396,0.046936144781896505,0.14480518464473083
200,0,0.3227069406825858,0.052661679492854906,0.17552338313136576,0.20097759599611156,0.16813760330547844,-0.1488611509959953,-0.020266103888772716,0.47849146811408466
200,1,0.05410748400172777,0.05453166171831685,0.35858949354034547,0.0058459977707239486,-0.11160209981733676,0.01643191716560718,0.16304542340608758,0.4169301730521089
200,2,0.002068119964608532,0.3228052613783297,0.12316197244036481,-0.07544075334136527,0.16632612383347817,0.04771750003307561,-0.054849198097848516,0.39751410845992213
200,3,-0.20005321970846657,0.18833165163868085,0.17293876785105233,0.10046953255326488,0.08380971302927573,-0.12281332132024395,0.11973693912436989,0.38978989289695704
250,0,0.27725661765094695,0.035854857782614755,0.39036215665247964,0.0746493769840762,0.1330933427448634,0.08779980786720229,0.06194051433223043,0.515141938836862
250,1,0.23234047513305583,-0.18575075395437868,0.054416773194726376,-0.04815904708589244,0.20735147015151129,-0.04067545570379913,0.09299848075570197,0.3834889311236964
250,2,0.05761702549693043,0.21690270987461385,0.1270354532153939,0.02676792143435172,-0.15939422614770388,0.1239588241927003,-0.00063128586785903,0.32862401481926135
250,3,0.12926499849409998,-0.0557478523466433,0.2329934607057188,-0.029279716232966838,0.07450780495779184,0.15461054384305511,0.045246635252763706,0.326287616467471
300,0,0.06436571963021803,0.18308644492120033,-0.03172432631762336,-0.07906810746019635,-0.22273636624290655,0.013208220905720089,-0.18716199020830898,0.3601907094864711
300,1,-0.23723054445298425,0.2643474862190884,0.14004437422668997,0.2220921361800179,0.1285105225492294,0.017230310181715357,0.027769211900641105,0.4611705059105321
300,2,-0.03973421592872977,-0.00970128201189855,0.5653772835128913,0.14813177805731836,0.3850933543010676,0.37373794858391374,0.31282717841814606,0.8538765768344992
300,3,0.2508678452997663,-0.06885835580820163,0.2876248062235289,-0.10680714203013147,0.13924988054608695,0.07524895879607686,-0.003279687327849924,0.43229114621361975
350,0,0.23307889105107993,0.3263883317272792,0.002251372781685579,-0.06211918881812106,-0.14506084176931372,0.3373353311091306,0.025606172895961704,0.5479164392129949
350,1,-0.03120514037274151,0.04182143828355786,0.2261411824492801,0.11114905606533282,-0.11415837541215029,-0.13857896820164076,0.2768516289001603,0.418449316021434
350,2,0.07770559228024826,0.0605804443884427,0.7374989692997806,0.2134607100350896,0.2813602952071899,0.17292506307581262,0.06932955573151617,0.8444238474946268
350,3,-0.038327608872018956,0.06216410046467543,-0.03953930136768195,0.30466580282507605,0.17789513029084236,-0.009798765505812504,0.35856669374728256,0.5099321090141435
400,0,-0.03538043675187991,0.08875851651936809,-0.1339856239613047,0.31220313899649216,-0.16338310837923564,0.08197780123527235,0.00263026710336918,0.39745957692714085
400,1,0.2545007961714278,0.13790247471744868,-0.16499996952505003,0.14641368786924797,-0.007879795417615298,-0.2352088325548654,-0.186594569977115,0.4718607054591629
400,2,-0.15271063568049853,0.1256351205299709,0.3560893188776979,0.01686477177846339,-0.07090985719019201,-0.11102994972050183,0.6124764295571111,0.7474436297481852
400,3,0.21598599707652638,0.5740741095189191,0.1348279965300177,0.15495020482326888,-0.3938191158746622,-0.29143790261995767,0.19003325835947327,0.833391489739781
450,0,-0.062204007313787626,0.05015255638876725,0.22135170472865745,0.04053933884478262,0.29565592630486465,-0.053202681852995634,-0.38961786518168495,0.5468726228316328
450,1,0.3542468056492337,0.13557017345471234,0.45703800021681684,0.11301516055253029,0.05065617462875069,-0.058544644443537255,0.31010728110358127,0.6838759248684094
450,2,0.29451925387035643,0.018781172407588184,0.06337348336531348,0.39019601048456004,-0.09800194371821606,0.1263964176572954,0.2160057078005394,0.5617849673147488
450,3,0.33866963711181514,0.3048467676416339,0.11625971800669509,-0.1180955489362009,-0.11044938815664963,0.5704432633198937,-0.05660922042042936,0.7588812445965286
500,0,-0.24170906474957313,0.08361609562555344,-0.29234965671301216,0.08969970314347074,0.33173018493570244,0.1483662132809918,0.025109645992690735,0.5400159489466142
500,1,0.2412750687461106,0.5413447031805368,-0.015081224224284526,0.4188378984758646,0.40447151255979763,-0.06582675455603754,0.3531037601231992,0.9052806230582753
500,2,-0.019954605906496364,0.29489814547356874,0.10984722625830899,0.18345805720447037,-0.045478008251818,-0.03619711167278844,0.06384581868184314,0.3748881740755182
500,3,0.3456722805866883,0.29498574119498333,0.08770278667421998,0.49922785562071026,-0.05609377521637887,0.01214907338512626,-0.08632603993351731,0.688601801090571
550,0,0.028607394346292364,0.4668765510673623,-0.3027825769618756,-0.0849646494363152,-0.08837335416038038,0.11110601718084874,0.06215729540010982,0.5845565016866662
550,1,-0.1404887571786182,0.37042440486233735,0.2015521903894284,0.19991237505541076,-0.08080067370623222,-0.05212919873159853,0.3202391467760868,0.5910489718474576
550,2,0.2069650230278342,0.4959113030700687,0.34052910636178735,0.19108471673171112,0.1061680798485359,-0.11170888281509421,0.03588435928231391,0.6828427384377642
550,3,-0.09557989840836704,0.4094908065559391,0.2679528013588543,0.38781590745266237,-0.15211932678986312,-0.024367877036681293,0.0954817056707409,0.6571673748711564
600,0,0.05336634932558813,0.26497121150592456,0.0693104484578847,0.44970195213210706,0.53911590800443,0.16789053673176857,0.1562466357534995,0.7895186507967549
600,1,0.31428371639696934,-0.04672813211465941,-0.02136562985389366,0.004796125267303358,0.2588490993148356,0.2230604334168383,-0.004657445490928766,0.4671378497302047
600,2,0.20213251103568294,0.20189248747936228,0.37854221029359675,0.181899732643917,0.03580478313992197,0.042228917486350256,-0.05775789198609148,0.5141994596287786
600,3,-0.01673093544249278,0.07826146067727525,0.5120665949277824,0.2929529721279032,0.30607804473459227,0.02483768626221801,0.2515481062576792,0.7155526198937876
650,0,0.03890314890028097,0.26647155269563594,0.34594271926719344,0.4106701229513564,-0.10592097821278346,0.22971906031124997,0.4060408196352521,0.7679232421245934
650,1,0.7083912555176436,0.10331386449768665,0.5785135164051538,0.2078558665365681,0.31674940695585463,0.2030834683395877,0.10818674437734183,1.0215925454833368
650,2,0.1964656706337536,-0.28082285209218777,0.15424738254032735,0.15441921843709172,0.10454591691114411,0.11914266110906316,-0.1988374630232152,0.4793317673370659
650,3,0.28887287765920155,0.2270328944488233,0.26809164584959955,0.013591583587498679,0.3682689543268005,0.32535687833210164,-0.2502875410913976,0.7149631532828981
700,0,0.07266954875746835,0.28120568454790795,0.3020975838707537,0.35477890177082017,0.5272136336836164,0.20042432662392654,0.16835295231387176,0.8049567457064147
700,1,0.3180698338055189,0.21480229228789677,0.09590721720969096,-0.06123577704519434,0.070901312339564,0.4902028154911576,0.09154033402431039,0.6433987005058789
700,2,0.31522559728936245,-0.1877739230815177,-0.09329409548858977,0.35895231701350827,0.06582094160833567,0.08468761093715282,0.21551436776384142,0.5745673224534773
700,3,0.04344608685173845,0.3545135058085693,0.23237279793764748,0.18541385446108824,0.09922927129193615,0.2280667423908473,0.08718795251101846,0.5342334969279491
750,0,0.13011225304385043,0.33987126580470384,-0.15720175125664296,0.39129714361342816,0.16389627692213737,0.4757940953909826,0.505225187133541,0.9048546963032268
750,1,-0.11511486565283904,0.30353010460717267,0.6099823871744632,-0.01591112154921656,0.6690322685024701,0.1506413828767526,-0.0799154536484836,0.9769325029978005
750,2,0.05648630758260775,0.2533079525529165,0.03162964039742132,0.19433902782383305,0.012451084958409853,0.19703064694319183,0.16894959907536608,0.41670587473333215
750,3,0.22845833999777726,0.3816544341493817,0.022266373805367168,0.4043555855810601,-0.11779157261424314,-0.021895204626180997,0.2222754462753314,0.6523903584472441
800,0,0.012313189008281877,0.33998612219478047,0.17144002100868044,0.5157041094404892,-0.4772037267498973,0.5332182699264251,0.31450194022967476,1.010960522385228
800,1,-0.07903246043756648,-0.1378574881400649,0.28936439051513935,0.43164985505725983,0.3978114883604612,0.49538145657021593,-0.08530501521548148,0.8403796035806455
800,2,0.08720682142090273,0.3794516186196306,0.1668126513811718,0.09041453558956251,-0.038240362911157094,0.38631785901764004,0.1866593692868896,0.6108480524453008
