gen,block_id,island_id,op_id,reward,improvement,diversity_change
50,0,0,0,0.010957675921337312,0.009586638990524352,0.013710369308129614
50,0,1,2,0.007093489396759743,0.004703492223861565,0.023899971728981773
50,0,2,1,0.013010431879922825,0.013011640920605146,-1.2090406823198326e-05
50,0,3,2,0.01749874890865046,0.016195667731175555,0.013030811774749036
50,0,4,3,0.022432793369678003,0.02275442995082843,-0.0032163658115042766
50,0,5,1,0.008540016569083092,0.00572353542042155,0.028164811486615426
50,0,6,0,0.016023586401224282,0.018212965460966162,-0.02189379059741881
50,0,7,0,0.008276631730648056,0.006750522329358535,0.015261094012895209
50,1,0,2,0.019874130643703636,0.01961462560620387,0.0025950503749976694
50,1,1,3,-0.0027095171280996397,0.0,-0.027095171280996394
50,1,2,0,0.0130777687230122,0.013301922783181614,-0.002241540601694131
50,1,3,0,0.02896205628327332,0.026537192395842853,0.0242486388743047
50,1,4,1,0.017334532574520913,0.014987298456539927,0.02347234117980985
50,1,5,0,0.02403907652471382,0.022385549242227416,0.01653527282486406
50,1,6,1,0.00993572173385935,0.011648744160497531,-0.017130224266381815
50,1,7,3,-0.0026816174157839492,0.0,-0.02681617415783949
50,2,0,1,0.024978148647101798,0.023563167916315183,0.014149807307866158
50,2,1,2,0.02538754879398575,0.026036214949828877,-0.006486661558431271
50,2,2,1,0.009282607822287183,0.00825292251693606,0.01029685305351123
50,2,3,0,0.014520095775851205,0.014256211772740815,0.002638840031103891
50,2,4,3,0.031145266593682792,0.030443103491404763,0.0070216310227802945
50,2,5,0,0.0302982581598322,0.02970492852178595,0.005933296380462515
50,2,6,3,0.025720966140052964,0.027622375097333927,-0.019014089572809645
50,2,7,3,0.010321994115160115,0.012677851036034882,-0.023558569208747677
100,0,0,0,0.02500175909234737,0.02644960482479151,-0.014478457324441411
100,0,1,2,0.02529735806456713,0.024659098094054227,0.006382599705129026
100,0,2,0,0.003036872600979061,0.002101111178683236,0.009357614222958254
100,0,3,0,0.008687731538512234,0.009587625315397466,-0.008998937768852324
100,0,4,3,0.015104574511376909,0.010363223479855894,0.04741351031521015
100,0,5,1,0.0026464583511510787,0.002354302543095422,0.002921558080556569
100,0,6,2,0.01089084926382304,0.01169887307359495,-0.008080238097719092
100,0,7,3,0.005098811342737406,0.003879491941019223,0.012193194017181832
100,1,0,0,0.027929394445187338,0.028331974853280796,-0.004025804080934587
100,1,1,0,0.0016852582345665047,0.0,0.016852582345665047
100,1,2,2,0.016665224967770922,0.01829559784982138,-0.01630372882050457
100,1,3,0,0.0333594969612239,0.032220673576148426,0.011388233850754784
100,1,4,1,0.020339351318353092,0.022226019416815575,-0.01886668098462484
100,1,5,1,0.01767424813526487,0.01597523830597838,0.01699009829286487
100,1,6,1,0.02627549896074304,0.027639295661766764,-0.013637967010237262
100,1,7,0,0.030966817022967764,0.03215518788259787,-0.01188370859630107
100,2,0,0,0.008422621393152658,0.009076733553494525,-0.00654112160341866
100,2,1,0,0.03164836738836166,0.02821840931633525,0.0342995807202641
100,2,2,3,0.015739581251982798,0.01760747533177328,-0.018678940797904806
100,2,3,0,0.008489423300595156,0.010628419560871284,-0.021389962602761284
100,2,4,2,0.01637858938525782,0.012875159425349374,0.035034299599084474
100,2,5,0,0.03291960344875213,0.032306173612783,0.006134298359691323
100,2,6,0,0.011955632029570895,0.009908179117665446,0.020474529119054483
100,2,7,3,0.02180735572504846,0.020671625532194635,0.011357301928538238
150,0,0,3,0.01756361087941125,0.020527167648020223,-0.029635567686089753
150,0,1,3,0.015766586844778344,0.017115717393785965,-0.013491305490076207
150,0,2,3,0.0032571469969317575,0.005146800917253603,-0.018896539203218456
150,0,3,2,0.019297852752539014,0.015756446067899978,0.035414066846390375
150,0,4,0,-0.0008910702471699619,0.0,-0.008910702471699618
150,0,5,0,0.024305130379974546,0.024635316197192145,-0.003301858172175998
150,0,6,1,0.0026271414846649054,0.0022810247647167114,0.00346116719948194
150,0,7,2,0.02251876551113612,0.02093411623935896,0.015846492717771613
150,1,0,3,0.0012949002712632426,0.0,0.012949002712632426
150,1,1,3,0.017410960585533302,0.016449500237040986,0.009614603484923167
150,1,2,2,0.008108564110443698,0.00615987642421892,0.01948687686224777
150,1,3,0,0.007823837503605817,0.008275253979963473,-0.004514164763576564
150,1,4,0,0.010965149312769762,0.010702718276813853,0.002624310359559083
150,1,5,3,0.0012503979671938414,0.002460170690408915,-0.012097727232150737
150,1,6,0,0.005820745924023624,0.003970801212334663,0.018499447116889608
150,1,7,1,0.011559114140803645,0.014467186884246933,-0.02908072743443288
150,2,0,0,0.013139251664247377,0.011634767459037963,0.015044842052094142
150,2,1,3,0.014917809212671442,0.013995882056642399,0.00921927156029043
150,2,2,0,0.0031054045049118185,0.0056466391514256725,-0.025412346465138538
150,2,3,2,0.013802007259332923,0.013332099521850752,0.004699077374821719
150,2,4,0,0.01551503084744172,0.01571339644420491,-0.001983655967631906
150,2,5,0,0.016181074384131706,0.015969832418257914,0.0021124196587379313
150,2,6,2,0.030425674043073534,0.028483957182573082,0.019417168605004503
150,2,7,3,0.003945931101287828,0.0041733608381720275,-0.0022742973688420006
200,0,0,2,0.020805510059971437,0.021468685365219203,-0.006631753052477657
200,0,1,2,-0.0003348125791470104,0.0,-0.0033481257914701034
200,0,2,0,0.002312771966576172,0.0045623387816740146,-0.022495668150978424
200,0,3,1,0.010454133161218107,0.0072963214734659545,0.03157811687752153
200,0,4,1,0.010404433719739247,0.007980648889310882,0.024237848304283646
200,0,5,0,0.029223764822329825,0.02908123351229095,0.0014253131003887272
200,0,6,0,0.01207321245777344,0.010089718683459894,0.019834937743135467
200,0,7,1,0.013599242651022247,0.015106758807614182,-0.015075161565919332
200,1,0,0,0.04013742459007947,0.037315567766327856,0.028218568237516117
200,1,1,3,-0.0004499628516331227,0.0,-0.004499628516331226
200,1,2,2,0.012470035122559928,0.01381667309490658,-0.013466379723466523
200,1,3,0,0.019316572847220107,0.017893847116371236,0.014227257308488693
200,1,4,1,0.007119386743027212,0.0070776556742242844,0.000417310688029272
200,1,5,1,0.02632412393850462,0.028009708416371668,-0.01685584477867048
200,1,6,2,0.021813955659983536,0.019196822762159213,0.02617132897824322
200,1,7,1,0.0061062649884431365,0.006439436031087419,-0.0033317104264428262
200,2,0,3,0.02663011610990602,0.024435610798613182,0.021945053112928374
200,2,1,0,0.011314671526890158,0.011458699240581412,-0.0014402771369125416
200,2,2,3,-0.007137461988337574,0.0,-0.07137461988337573
200,2,3,1,0.023727867994904266,0.02268274197376862,0.010451260211356464
200,2,4,1,0.007735025058525094,0.0075888228735861004,0.0014620218493899377
200,2,5,1,0.006966442602875029,0.0059627082864151595,0.010037343164598693
200,2,6,0,-0.00253050183152383,0.0,-0.025305018315238296
200,2,7,1,0.006725865323708826,0.005696829556786713,0.010290357669221137
250,0,0,3,0.03286750324685055,0.03286758437086784,-8.112401728519199e-07
250,0,1,0,0.021216461318777087,0.019136753047164782,0.020797082716123058
250,0,2,3,0.014993843970709957,0.018490871631177158,-0.03497027660467201
250,0,3,3,0.0022891838358598754,0.006002890372771923,-0.037137065369120474
250,0,4,3,0.026081367313630657,0.024765728545240215,0.013156387683904414
250,0,5,2,0.01254295181291052,0.013192163184006603,-0.006492113710960824
250,0,6,1,0.014648747004301773,0.01210759011733007,0.025411568869717016
250,0,7,0,0.010626674789899052,0.010734220113161767,-0.0010754532326271492
250,1,0,3,0.011604447693629522,0.009666008100648629,0.01938439592980893
250,1,1,0,0.008439821690450364,0.007356608202190516,0.010832134882598474
250,1,2,0,0.018376308037559373,0.014645602375824199,0.03730705661735173
250,1,3,2,0.010286479095792195,0.007199469208500962,0.030870098872912314
250,1,4,0,0.0005824777190316698,0.0016331220242264844,-0.010506443051948146
250,1,5,3,0.03204007544792034,0.03151426363702499,0.005258118108953526
250,1,6,3,0.014981773758210987,0.014490259838787586,0.004915139194234007
250,1,7,0,0.008766469176753864,0.004471557818686177,0.042949113580676865
250,2,0,2,0.014856700626493292,0.012761167518559931,0.020955331079333596
250,2,1,0,0.02124651733038385,0.023882212216322043,-0.026356948859381907
250,2,2,3,0.0225964962390216,0.023178229320626895,-0.005817330816052967
250,2,3,1,0.021594158609048834,0.020492773123673265,0.011013854853755707
250,2,4,2,0.025602005895752792,0.021832712394068043,0.0376929350168475
250,2,5,2,0.014950818654764752,0.01243391513697577,0.02516903517788983
250,2,6,1,0.0005830688898826692,0.0,0.005830688898826692
250,2,7,2,-0.000943836412956791,0.0,-0.00943836412956791
300,0,0,1,0.014688556518299532,0.01355213678655984,0.011364197317396928
300,0,1,0,0.001040880252766624,0.002034504248783568,-0.009936239960169438
300,0,2,3,0.011194740451042896,0.014004939554788785,-0.028101991037458904
300,0,3,3,0.012417398380575874,0.012863886275842892,-0.004464878952670181
300,0,4,3,0.02026329016110211,0.021638364513153565,-0.013750743520514535
300,0,5,3,0.006868808427576684,0.007548652327697686,-0.006798439001210025
300,0,6,3,0.00994198448396798,0.008588208863606478,0.013537756203615015
300,0,7,0,0.030835034369603536,0.03301644917891615,-0.021814148093126144
300,1,0,0,0.01490603183948382,0.019122836361841894,-0.04216804522358074
300,1,1,0,0.008717646386177107,0.010360011552135881,-0.016423651659587743
300,1,2,0,0.02200651964352092,0.020981388040709942,0.010251316028109761
300,1,3,3,0.010490496926404393,0.009678947115495164,0.008115498109092283
300,1,4,0,0.030889839919771196,0.028849673423968228,0.020401664958029676
300,1,5,2,0.025756436783843477,0.026463842492524696,-0.00707405708681219
300,1,6,1,0.01091691570074884,0.008613216949087201,0.02303698751661639
300,1,7,2,0.02290325141909919,0.022406261001545528,0.004969904175536627
300,2,0,1,0.008759209219326486,0.008204692029269899,0.005545171900565884
300,2,1,2,0.01782929294480863,0.018657786895332002,-0.008284939505233697
300,2,2,0,0.023288482206573802,0.022891034498967414,0.0039744770760638815
300,2,3,2,0.01812515534542637,0.01794170125977728,0.0018345408564908899
300,2,4,3,0.012282382869783856,0.014663684490300727,-0.023813016205168715
300,2,5,1,0.02486902390758603,0.02588984945166847,-0.010208255440824399
300,2,6,0,0.004313106870606643,0.005280438169646556,-0.00967331299039913
300,2,7,1,0.030664334292943435,0.03182570387245262,-0.01161369579509185
350,0,0,2,0.010931145957386671,0.013735447172708231,-0.02804301215321559
350,0,1,0,0.034988880645375614,0.038436811913944186,-0.03447931268568575
350,0,2,0,0.03293541251131361,0.03560078516043108,-0.02665372649117475
350,0,3,0,0.02096409552292148,0.02382360552702105,-0.02859510004099569
350,0,4,0,0.024349095376727355,0.022145159888692298,0.022039354880350574
350,0,5,2,0.02003606700482901,0.020194591819300844,-0.001585248144718331
350,0,6,3,0.017379204441744026,0.012748094182108243,0.0463111025963578
350,0,7,0,0.01695506120742458,0.015583564801534045,0.01371496405890536
350,1,0,0,0.03440638830546736,0.035100114162744694,-0.006937258572773285
350,1,1,3,0.016095441288094616,0.01786699445305649,-0.01771553164961874
350,1,2,2,0.023899436761571618,0.024652469669278573,-0.007530329077069562
350,1,3,1,0.017905298593345453,0.016529200136724244,0.013760984566212081
350,1,4,3,0.01719769269814919,0.018808910121053287,-0.01611217422904099
350,1,5,3,0.006974315013645323,0.009037721792029451,-0.020634067783841283
350,1,6,0,0.027806448007390974,0.025661307493617037,0.02145140513773935
350,1,7,2,0.008713371751466713,0.012626847778137478,-0.039134760266707654
350,2,0,2,0.02690833351441896,0.028911963489706934,-0.02003629975287975
350,2,1,3,0.006855133612087539,0.010989855894088116,-0.04134722282000577
350,2,2,0,0.00037787929676758497,0.0,0.0037787929676758496
350,2,3,0,0.013206021026110036,0.015500415704732772,-0.022943946786227357
350,2,4,2,0.00460272719647531,0.0031522833038414994,0.014504438926338107
350,2,5,1,0.01921866225008114,0.017631499524335705,0.015871627257454356
350,2,6,2,0.0014949920055398072,0.0029723963843822764,-0.01477404378842469
350,2,7,1,0.00537967654361779,0.008869111074192124,-0.034894345305743334
400,0,0,2,0.017888549422242172,0.01625319018626398,0.016353592359781913
400,0,1,2,0.025879824407506788,0.02454623165989434,0.013335927476124505
400,0,2,0,0.010733197930645587,0.013934113547469127,-0.0320091561682354
400,0,3,3,0.016145591545582653,0.013602807138789766,0.02542784406792888
400,0,4,2,0.010250576046972675,0.011380739027898558,-0.011301629809258829
400,0,5,1,0.011375566989814135,0.010614734260522424,0.007608327292917116
400,0,6,0,0.016512986916101032,0.01750704376339768,-0.00994056847296646
400,0,7,1,0.016836165225174976,0.015397416857862825,0.014387483673121518
400,1,0,3,0.012597205715971352,0.010026170641465854,0.025710350745054976
400,1,1,2,0.005012194046847652,0.005407069304070051,-0.003948752572223988
400,1,2,1,0.004496844516939788,0.004703977088295107,-0.0020713257135531967
400,1,3,1,0.01440509565460647,0.017911793857565392,-0.03506698202958923
400,1,4,1,0.002533377899368917,0.004632451694635968,-0.020990737952670507
400,1,5,1,0.029779143853944437,0.033329394313266904,-0.035502504593224654
400,1,6,3,0.01674988206628771,0.017452122875238087,-0.007022408089503785
400,1,7,2,0.012446635015228155,0.01406675882452291,-0.016201238092947556
400,2,0,3,0.01666125426934432,0.01589858291384061,0.007626713555037122
400,2,1,0,0.018606164399687066,0.017424907854027553,0.011812565456595132
400,2,2,1,0.023539155079328595,0.02329675092288673,0.0024240415644186594
400,2,3,0,0.015588785266931712,0.012410281358647786,0.03178503908283926
400,2,4,3,0.0023023264444899504,0.0037770834500637264,-0.014747570055737758
400,2,5,0,0.013726563497375954,0.01189545857509667,0.018311049222792836
400,2,6,0,0.02089320258299201,0.017222253784453596,0.03670948798538412
400,2,7,3,0.012840119083568548,0.009628859354301349,0.032112597292672
450,0,0,0,0.0056898262766531486,0.007381854332966145,-0.016920280563129962
450,0,1,1,0.01800051223577494,0.019038889405689964,-0.010383771699150241
450,0,2,1,0.026544302577907665,0.02750631227307672,-0.009620096951690542
450,0,3,0,0.024457623944178917,0.023493050344827564,0.009645735993513545
450,0,4,3,0.026145467631857242,0.0275378408144734,-0.01392373182616158
450,0,5,0,0.018323693878921243,0.01636910661615041,0.019545872627708336
450,0,6,2,0.009040914106307614,0.005704483029417789,0.033364310768898245
450,0,7,2,0.015959428761169788,0.01603946197054372,-0.0008003320937393226
450,1,0,0,0.005681601002441781,0.009060267122200195,-0.03378666119758413
450,1,1,2,0.0062749626982620006,0.006294723201897674,-0.0001976050363567389
450,1,2,2,-0.0018351252277042833,0.0,-0.01835125227704283
450,1,3,0,0.03134029400407036,0.03398792297711366,-0.026476289730432954
450,1,4,3,0.01636742740560532,0.018020590345394025,-0.016531629397887052
450,1,5,0,0.02234658714779934,0.021528463027297596,0.008181241205017436
