gen,offload_GA,offload_DE,offload_BITFLIP,offload_RESAMPLE,seq_GA,seq_SWAP,seq_VNS,seq_RESAMPLE,dev_DE,dev_GDE,dev_LEVY,dev_RESAMPLE,overall_GA,overall_DE,overall_GDE,overall_BITFLIP,overall_SWAP,overall_VNS,overall_LEVY,overall_RESAMPLE
50,0.29686259669021847,0.28202347688761686,0.3235411076780531,0.09757281874411147,0.2696231472838552,0.33283119361805547,0.3186278803495855,0.07891777874850384,0.3542367722055978,0.3405937442517739,0.29162633702801527,0.013543146514613118,0.18882858132469124,0.21208674969773822,0.11353124808392463,0.10784703589268436,0.11094373120601848,0.10620929344986184,0.09720877900933843,0.0633445813357428
100,0.2692122892998562,0.32252669988007376,0.3018168205827034,0.10644419023736658,0.36643442563846496,0.290852059679832,0.32996476368774824,0.012748750993954679,0.3011006077318447,0.3406122544016537,0.31990755106983604,0.038379586796665685,0.21188223831277372,0.20787576920397285,0.11353741813388457,0.10060560686090114,0.096950686559944,0.10998825456258275,0.10663585035661201,0.05252417600932898
150,0.3070515230099547,0.34392385915625473,0.2937013079942202,0.05532330983957033,0.27687836750868666,0.2988920435135256,0.3351812999654344,0.08904828901235337,0.2995285281872774,0.3347067253458585,0.3259926493268931,0.039772097139970944,0.19464329683954715,0.21448412911451067,0.1115689084486195,0.0979004359980734,0.0996306811711752,0.11172709998847813,0.10866421644229769,0.061381231997298204
200,0.2823724468559232,0.33043172809612326,0.2802611921321342,0.1069346329158192,0.29873330260718567,0.3068278163791219,0.32554684110314347,0.068892039910549,0.31661321678667886,0.34216796316788245,0.2807782345470281,0.060440585498410714,0.19370191648770296,0.2156816482942674,0.11405598772262748,0.09342039737737806,0.10227593879304063,0.10851561370104783,0.09359274484900937,0.07875575277492632
250,0.29181890545441214,0.34609274647706334,0.31766773153664957,0.044420616531874874,0.3106593477534413,0.3287038162307575,0.26686644949443705,0.09377038652136413,0.32778178055743024,0.32395433283781283,0.2896302640236406,0.058633622581116346,0.20082608440261782,0.22462484234483118,0.10798477761260428,0.10588924384554986,0.10956793874358584,0.08895548316481235,0.09654342134121353,0.06560820854478512
300,0.29537284489270343,0.34649028929864484,0.30270947614282523,0.055427389665826436,0.31483437979468176,0.26611278270404526,0.3446134318573009,0.07443940564397213,0.3523520443591566,0.3063639044605465,0.2874198758886626,0.0538641752916343,0.2034024082291284,0.2329474445526005,0.10212130148684884,0.10090315871427508,0.08870426090134842,0.11487114395243364,0.09580662529622086,0.06124365686714428
350,0.27072161585112126,0.32412414292890585,0.28285274925848336,0.12230149196148946,0.2837874451024257,0.29815280550391593,0.3088933452731831,0.10916640412047528,0.30693520632010624,0.326327745187368,0.2986859350643007,0.06805111342822506,0.18483635365118234,0.21035311641633736,0.108775915062456,0.09428424975282779,0.09938426850130531,0.10296444842439435,0.09956197835476689,0.09983966983672993
400,0.2990838504770021,0.3537150738212794,0.31436994097435467,0.03283113472736382,0.3165385870776071,0.3119505484071271,0.3006212812222576,0.07088958329300817,0.30555128071393073,0.2841298860862294,0.33577489435146884,0.07454393884837097,0.20520747918486973,0.21975545151173673,0.09470996202874314,0.10478998032478488,0.10398351613570904,0.10020709374075254,0.11192496478382295,0.05942155228958099
450,0.3016316911545778,0.32695604050887833,0.33673652431196915,0.03467574402457473,0.2841347036818849,0.3062383874071801,0.319814657310068,0.089812251600867,0.29850115973913877,0.2861080329014263,0.3317160636550171,0.08367474370441778,0.19525546494548754,0.2084857334160057,0.09536934430047543,0.11224550810398971,0.10207946246906004,0.10660488577002265,0.11057202121833903,0.06938757977661984
500,0.3291253214916091,0.3436560640262423,0.2877532914050554,0.03946532307709309,0.3295511765302099,0.2979289287749495,0.2908574931316806,0.08166240156316015,0.3072513988715569,0.3185984723446894,0.2718371254488251,0.10231300333492864,0.21955883267393964,0.21696915429926641,0.10619949078156314,0.09591776380168514,0.09930964292498316,0.09695249771056019,0.09061237514960836,0.07448024265839397
550,0.29961869942051605,0.29391353300613376,0.3158494431961044,0.09061832437724568,0.289774027642941,0.3009119056873738,0.3233054364599685,0.08600863020971665,0.31726706445644476,0.30541372259749205,0.3083867719935613,0.0689324409525019,0.1964642423544857,0.20372686582085953,0.10180457419916401,0.1052831477320348,0.10030396856245793,0.10776847881998951,0.10279559066452043,0.08185313184648807
