gen,block_id,island_id,op_id,reward,improvement,diversity_change
50,0,0,2,0.030471046938531584,0.03062816049928389,-0.0015711356075230516
50,0,1,1,0.01563668367345474,0.014542530292573054,0.010941533808816833
50,0,2,3,0.015386922043504779,0.014739524638843532,0.006473974046612457
50,0,3,3,0.02095109567216445,0.01797785724147611,0.02973238430688338
50,0,4,2,0.02071819276368293,0.024849093840246965,-0.041309010765640364
50,0,5,3,0.024672587652446062,0.02934379304037131,-0.04671205387925249
50,0,6,0,0.022033037993706064,0.019610827235525114,0.024222107581809482
50,0,7,2,0.02055671696918346,0.02000446488232376,0.005522520868596999
50,1,0,3,0.01990837985055337,0.022821240562310413,-0.029128607117570416
50,1,1,1,0.012581986000109936,0.014039149340380466,-0.014571633402705302
50,1,2,3,0.013696573255831276,0.016194392825856115,-0.02497819570024839
50,1,3,3,0.000259474492485378,0.007036886651148577,-0.06777412158663199
50,1,4,0,0.025816939319970134,0.02957293001623581,-0.03755990696265675
50,1,5,1,0.02208258992551053,0.022785707566862986,-0.007031176413524572
50,1,6,2,0.025386137300514474,0.025775625928822724,-0.0038948862830825042
50,1,7,1,0.005983767404847388,0.006737503351980747,-0.007537359471333589
50,2,0,3,0.030794507297012247,0.03000432782607948,0.007901794709327664
50,2,1,1,0.010493442770401588,0.009886737224048082,0.006067055463535059
50,2,2,1,0.0036218682514528207,0.00785257771076553,-0.042307094593127086
50,2,3,2,0.013140618243657266,0.016769782716570564,-0.03629164472913298
50,2,4,2,0.01044979366537412,0.00979793243575875,0.00651861229615369
50,2,5,1,0.017875858950217288,0.01778291620409578,0.0009294274612150769
50,2,6,1,0.033823604609579755,0.031229260071093584,0.025943445384861694
50,2,7,2,0.015659390446217877,0.01592206541457003,-0.002626749683521541
100,0,0,0,0.01333586853072895,0.013343047628511613,-7.179097782663244e-05
100,0,1,0,0.006019248012819908,0.008500903053443636,-0.02481655040623727
100,0,2,3,0.02698304548511829,0.025803433705487,0.011796117796312908
100,0,3,2,0.015545878538692576,0.0193711330068111,-0.038252544681185226
100,0,4,1,0.023842402849087577,0.020258568930206673,0.035838339188809035
100,0,5,1,0.009299232034818621,0.008816226029187135,0.0048300600563148536
100,0,6,3,0.007453182723732033,0.009028509662288119,-0.015753269385560865
100,0,7,1,0.018768400110815937,0.014972586398277558,0.037958137125383797
100,1,0,0,0.03373623828569765,0.03161138107520282,0.0212485721049483
100,1,1,3,0.009834278113656602,0.011691742373964795,-0.018574642603081927
100,1,2,2,0.010503026969296387,0.011147279213786245,-0.006442522444898584
100,1,3,1,0.012824098727481487,0.01159919653155075,0.012249021959307363
100,1,4,2,0.01455832218527195,0.014417307349941785,0.0014101483533016618
100,1,5,3,0.0009868675448274817,0.0,0.009868675448274817
100,1,6,1,0.028427800997674887,0.0310370682886906,-0.026092672910157134
100,1,7,2,0.008895024306540432,0.007955833852594862,0.009391904539455698
100,2,0,3,0.04039877882029509,0.03830498733611136,0.020937914841837327
100,2,1,0,0.020109306676898014,0.020619398228725126,-0.005100915518271138
100,2,2,2,0.024146654718662543,0.026544738061755117,-0.023980833430925722
100,2,3,3,0.006281604753503416,0.006481961870023891,-0.0020035711652047544
100,2,4,0,0.02030816883880977,0.021404920318264714,-0.010967514794549445
100,2,5,2,0.02150467723006657,0.020615935963416144,0.008887412666504274
100,2,6,1,0.03114864017976502,0.03164633533968801,-0.004976951599229917
100,2,7,0,0.022900618450535194,0.020193170030754954,0.0270744841978024
150,0,0,3,0.010334114819144445,0.009321573364441334,0.010125414547031104
150,0,1,0,0.0007993468748373941,0.0006864579603375089,0.001128889144998852
150,0,2,3,0.0069865638663168285,0.007402257470643676,-0.004156936043268474
150,0,3,3,0.00929621066998773,0.008379660266804576,0.009165504031831535
150,0,4,1,0.013743303973557294,0.01049687047518922,0.03246433498368074
150,0,5,0,0.02521061229004506,0.023767504252565706,0.014431080374793563
150,0,6,0,0.01712163641598353,0.01707036505142428,0.000512713645592519
150,0,7,2,0.02347635097203626,0.024269967467738976,-0.007936164957027144
150,1,0,1,0.024074402534601066,0.026257520650677373,-0.021831181160763075
150,1,1,1,0.009414280096566339,0.00993135579922886,-0.0051707570266252036
150,1,2,3,0.02141363161585056,0.024549963333862328,-0.031363317180117686
150,1,3,3,0.022564779566418173,0.02372668674137004,-0.011619071749518643
150,1,4,2,0.024274859195634737,0.02184105408188243,0.024338051137523076
150,1,5,2,0.018043719731201842,0.013963576744697705,0.04080142986504135
150,1,6,1,0.012583028184181793,0.012416285072744896,0.0016674311143689683
150,1,7,1,0.03122148560512493,0.03319577075982638,-0.01974285154701452
150,2,0,1,0.002944971396295082,0.0015444160263313744,0.014005553699637076
150,2,1,2,0.0063696971928054215,0.004426084415138969,0.01943612777666453
150,2,2,0,0.012299075311355784,0.010727642878191392,0.015714324331643915
150,2,3,1,0.008480189188714796,0.00854622046178925,-0.0006603127307445266
150,2,4,0,0.010159038749178898,0.01151149972728304,-0.013524609781041435
150,2,5,3,0.011331764774534268,0.01210031126420339,-0.007685464896691232
150,2,6,3,0.02487356954073018,0.02488179438781546,-8.224847085278809e-05
150,2,7,3,0.029510049165252482,0.03039027500531183,-0.008802258400593482
200,0,0,0,0.008606779982133304,0.0076625317260001465,0.009442482561331568
200,0,1,1,0.013360652508463569,0.015273179915667439,-0.019125274072038706
200,0,2,2,0.009891309881300311,0.007010541666674046,0.02880768214626266
200,0,3,1,0.011079625585883072,0.009527407927434253,0.015522176584488194
200,0,4,3,-2.1182659924619957e-05,0.0016198883396336388,-0.016410709995582588
200,0,5,1,0.01607583732505864,0.015265210446877772,0.008106268781808654
200,0,6,3,0.015989809845940277,0.018499613432660243,-0.025098035867199664
200,0,7,1,0.02654958206274577,0.022879418571621332,0.03670163491124435
200,1,0,3,0.03299274952723611,0.031278187838741506,0.01714561688494602
200,1,1,3,0.023883966658323208,0.025965393165134812,-0.020814265068116025
200,1,2,2,0.014598363575620835,0.015868202241711322,-0.012698386660904861
200,1,3,0,0.0005441074337114754,0.0018835860400704396,-0.013394786063589641
200,1,4,0,0.01843585727946565,0.01662441156817779,0.018114457112878554
200,1,5,2,0.02221983201718242,0.02517109718789048,-0.0295126517070806
200,1,6,0,0.006432549477675331,0.008109801348966805,-0.016772518712914745
200,1,7,2,0.020925725320736013,0.022089066078474474,-0.011633407577384607
200,2,0,0,-0.0027589752777362146,0.0,-0.027589752777362142
200,2,1,1,0.025613728722578156,0.02505996876515934,0.005537599574188142
200,2,2,2,0.01531756775960377,0.015934819109801355,-0.006172513501975854
200,2,3,2,0.01622388748888952,0.01733720620148246,-0.0111331871259294
200,2,4,2,0.009030025110255942,0.005491378480927563,0.035386466293283785
200,2,5,1,0.01581870488537025,0.019625189956134104,-0.038064850707638535
200,2,6,1,0.014958519954522215,0.012942176339671485,0.020163436148507304
200,2,7,0,0.027213846684902076,0.02585474144626274,0.013591052386393356
250,0,0,3,0.03125095165280832,0.03352135474646019,-0.022704030936518686
250,0,1,0,0.02155662627218184,0.01737947686710771,0.04177149405074128
250,0,2,2,0.005991834150360343,0.0059716847118097965,0.000201494385505462
250,0,3,3,0.029047423791726104,0.025513124754598028,0.03534299037128075
250,0,4,1,0.008924624525900388,0.008749343417370565,0.0017528110852982396
250,0,5,1,0.020536584332279086,0.0219239333097347,-0.013873489774556115
250,0,6,1,-0.0007219188674243207,0.0007589340796047145,-0.014808529470290351
250,0,7,3,0.007360137819605378,0.0057200664891854415,0.016400713304199364
250,1,0,1,0.004757926988554871,0.006794349316531275,-0.02036422327976404
250,1,1,1,0.021149287558722876,0.021740637739028002,-0.0059135018030512625
250,1,2,2,0.02439688435820237,0.020062622625158424,0.04334261733043946
250,1,3,2,0.010778211596142144,0.011672340779667842,-0.008941291835256982
250,1,4,2,0.01813302254857506,0.01898049165828617,-0.00847469109711112
250,1,5,2,0.003641005484504122,0.00793502425142241,-0.042940187669182873
250,1,6,2,0.02349150967167869,0.023876088854127283,-0.0038457918244859447
250,1,7,3,0.01370610655749636,0.016512611728134428,-0.02806505170638066
250,2,0,1,0.019898392161209966,0.019484849123940322,0.004135430372696441
250,2,1,2,0.03118909827404921,0.033282926137884666,-0.020938278638354565
250,2,2,1,0.021451173658023053,0.019768676191092238,0.01682497466930815
250,2,3,0,0.0013212721953044688,0.00045518052123404845,0.008660916740704202
250,2,4,0,0.01830585870076252,0.018898596388419765,-0.005927376876572481
250,2,5,2,0.008946062134357977,0.010796008319424837,-0.018499461850668593
250,2,6,0,0.023352034693304727,0.02739373395092655,-0.040416992576218204
250,2,7,1,0.007863886570317708,0.009949683922253035,-0.02085797351935327
300,0,0,0,0.020520311276288405,0.017346020908261258,0.03174290368027146
300,0,1,1,0.03787870356186321,0.03810305909732105,-0.002243555354578378
300,0,2,1,0.011747058686483626,0.01080062559446243,0.009464330920211969
300,0,3,1,0.01090735845908967,0.010302514476426649,0.006048439826630212
300,0,4,2,0.02203458662649486,0.025188624772563156,-0.031540381460682936
300,0,5,1,0.015663523886696475,0.017719541609410645,-0.020560177227141714
300,0,6,0,0.004898213800803965,0.006874547903965756,-0.01976334103161791
300,0,7,0,0.02393369984453353,0.02167238805471714,0.022613117898163893
300,1,0,3,0.01947623139318421,0.019065455846884752,0.0041077554629945865
300,1,1,2,0.0005686328742385948,0.0,0.005686328742385948
300,1,2,1,0.014104073821029281,0.01620757694810348,-0.021035031270741977
300,1,3,2,0.024151678865393926,0.02349764832058948,0.006540305448044438
300,1,4,1,0.01731425916149464,0.015146632153393685,0.021676270081009547
300,1,5,2,0.002068413802073411,0.007116695917945127,-0.050482821158717155
300,1,6,0,0.027010913798118857,0.02572921350696523,0.012817002911536247
300,1,7,1,0.0259494756835396,0.02546143828100668,0.004880374025329191
300,2,0,2,0.03962508272220623,0.04171256516535045,-0.020874824431442174
300,2,1,3,0.013495820635591856,0.013118100492103569,0.0037772014348828632
300,2,2,2,0.03094072589750306,0.028219155784331096,0.027215701131719644
300,2,3,0,0.021371695750369027,0.021937727399014777,-0.005660316486457514
300,2,4,3,4.582260239211344e-05,0.0,0.0004582260239211344
300,2,5,1,0.024070980092578874,0.02312898553616696,0.009419945564119138
300,2,6,2,-0.0026907378828174696,0.0020747669549738366,-0.04765504837791306
300,2,7,0,0.01892380713511509,0.020432633789383113,-0.015088266542680232
350,0,0,1,0.013842468760003765,0.011351003223373119,0.02491465536630645
350,0,1,1,0.030968190672126195,0.028089824874574676,0.02878365797551517
350,0,2,3,0.017021735428686912,0.018173597555559386,-0.011518621268724745
350,0,3,1,0.025612950246163446,0.02637934224436863,-0.007663919982051836
350,0,4,3,0.012905852341881746,0.015321444672803339,-0.02415592330921593
350,0,5,1,0.009330769111435787,0.011292310027776557,-0.019615409163407697
350,0,6,0,0.01949666886590612,0.022275717368564003,-0.02779048502657883
350,0,7,1,0.004663786653627258,0.0037878888248663554,0.008758978287609022
350,1,0,0,0.004826391663383266,0.0075560750190628405,-0.027296833556795748
350,1,1,3,0.028482735194469283,0.029141681737516682,-0.006589465430473999
350,1,2,2,0.008902677319376308,0.010439074939826317,-0.015363976204500092
350,1,3,3,0.019075615192873156,0.021547230914790032,-0.024716157219168755
