gen,block_id,island_id,op_id,reward,improvement,diversity_change
50,0,0,1,0.002913804290859944,0.0005447117942035447,0.02369092496656399
50,0,1,2,0.005562702473066757,0.009837944714790986,-0.042752422417242295
50,0,2,1,-0.001625160725078886,0.0,-0.01625160725078886
50,0,3,3,0.0038731438031338414,0.0063336109918413225,-0.024604671887074808
50,0,4,2,0.015707784966155127,0.014354818390363944,0.013529665757911825
50,0,5,2,0.0318659172988048,0.030909700071883074,0.009562172269217252
50,0,6,3,0.020638726403756434,0.0180230460251341,0.026156803786223346
50,0,7,2,0.007756975962469876,0.008529309551656478,-0.007723335891866018
50,1,0,3,0.017081657739063033,0.015751676549406318,0.013299811896567142
50,1,1,2,-0.0025422269704830683,0.0,-0.02542226970483068
50,1,2,3,0.014788661427466522,0.019738941574144506,-0.049502801466779836
50,1,3,3,0.012642744588233406,0.011439570458031276,0.012031741302021294
50,1,4,2,0.005844393222212035,0.006752644391271403,-0.00908251169059368
50,1,5,0,0.014084994013139687,0.014864932627000203,-0.0077993861386051605
50,1,6,3,0.031694171411222875,0.03134960868635994,0.003445627248629328
50,1,7,0,0.011872452274719602,0.013110311864698647,-0.01237859589979045
50,2,0,0,0.018092048640811296,0.01851571860346415,-0.004236699626528544
50,2,1,1,0.019858316771613524,0.018854699642976508,0.010036171286370172
50,2,2,2,0.027204181013243185,0.023902405385654156,0.03301775627589029
50,2,3,3,0.0008828693082150047,0.0016221702843820067,-0.0073930097616700195
50,2,4,1,0.006136522437652026,0.008049550573701535,-0.01913028136049509
50,2,5,1,0.027020821370517898,0.02528308245275826,0.017377389177596375
50,2,6,2,0.01726973108486941,0.015385235670790367,0.01884495414079044
50,2,7,2,0.023516855319140217,0.02498301049812298,-0.01466155178982761
100,0,0,1,0.017163946962422568,0.01789941532671776,-0.007354683642951902
100,0,1,3,0.0016482078895438414,0.00489058243270021,-0.032423745431563684
100,0,2,1,0.00858154979459261,0.00847596390936472,0.001055858852278899
100,0,3,3,0.017252625670329407,0.016382576982326837,0.008700486880025714
100,0,4,2,0.013574783056408041,0.015711616883496565,-0.02136833827088524
100,0,5,1,0.008199731849027114,0.007210226652896298,0.00989505196130817
100,0,6,2,0.012866918433657198,0.009652806038285071,0.03214112395372127
100,0,7,2,0.01953290652955777,0.01934526109326526,0.0018764543629251054
100,1,0,3,0.02080828135661181,0.01890807762274381,0.01900203733868001
100,1,1,3,0.029103423730163627,0.02623259104918719,0.028708326809764397
100,1,2,2,0.01328637437428023,0.012577042169274697,0.007093322050055326
100,1,3,3,0.024718432039955367,0.019583473625946504,0.05134958414008864
100,1,4,1,0.022234447022350712,0.023003036343945526,-0.007685893215948119
100,1,5,1,0.006762984512778041,0.0049452347383751,0.01817749774402941
100,1,6,1,0.017595934455672993,0.019858206081675073,-0.0226227162600208
100,1,7,1,0.021437013763717712,0.019976976911705968,0.014600368520117445
100,2,0,1,0.026125701307445775,0.025781100819280457,0.003446004881653177
100,2,1,3,0.026454288118231202,0.029758169320298775,-0.03303881202067574
100,2,2,1,0.023248279816974964,0.018807891641381594,0.0444038817559337
100,2,3,3,0.025092291679491067,0.0273415555002606,-0.022492638207695332
100,2,4,2,0.018714581233195464,0.01984116911988282,-0.011265878866873564
100,2,5,2,-0.00030927173047297444,0.0,-0.003092717304729744
100,2,6,1,0.01129041515623475,0.011257913904322972,0.00032501251911778
100,2,7,2,0.01462698456624124,0.01458082499338919,0.0004615957285205167
150,0,0,2,0.004385648209054054,0.0034774260460554585,0.009082221629985955
150,0,1,0,0.005030112718502807,0.005730740419692758,-0.007006277011899501
150,0,2,3,0.003791471099575803,0.0033769155840214487,0.004145555155543545
150,0,3,2,0.005620967766143957,0.007007196115625688,-0.013862283494817312
150,0,4,3,0.03854300434938867,0.03798742829066305,0.005555760587256179
150,0,5,2,0.02946834914163603,0.031099650342910845,-0.016313012012748138
150,0,6,2,0.008849097216120335,0.008606049017156735,0.0024304819896360072
150,0,7,3,0.004986716151665376,0.0043987850223903245,0.005879311292750515
150,1,0,1,0.019830384392272242,0.01951799730691335,0.0031238708535888914
150,1,1,1,0.00606228961762371,0.010247607395947182,-0.04185317778323472
150,1,2,2,0.00729529524519888,0.006752962236666068,0.005423330085328114
150,1,3,1,0.0022052780618318883,0.005002024471755719,-0.027967464099238303
150,1,4,1,0.004257349690484733,0.005315925549190402,-0.010585758587056687
150,1,5,3,0.016192330081169125,0.01793122712593469,-0.017388970447655642
150,1,6,0,0.015625895784673518,0.015163634433175867,0.004622613514976506
150,1,7,0,0.023449801326579586,0.026559375051424704,-0.03109573724845119
150,2,0,1,0.018642509973394884,0.01636021547683642,0.02282294496558466
150,2,1,0,0.011932973534396553,0.012408758365294315,-0.004757848308977623
150,2,2,1,0.02117679857477579,0.022060683903462747,-0.00883885328686956
150,2,3,1,0.010418389484647244,0.01054765363034366,-0.0012926414569641607
150,2,4,1,0.012873920447316146,0.017006225709393117,-0.04132305262076971
150,2,5,0,0.02171964476050188,0.021034469713450223,0.006851750470516556
150,2,6,2,0.007844842398520315,0.006114734753324268,0.017301076451960464
150,2,7,3,0.016696881833423338,0.014953463622111288,0.01743418211312049
200,0,0,1,0.017657718121923845,0.01851966789113401,-0.008619497692101658
200,0,1,3,-5.065272512233977e-06,0.0010029049294019415,-0.010079702019141754
200,0,2,3,0.009995589471908093,0.011804433045288408,-0.018088435733803143
200,0,3,0,0.010937605274612941,0.012136407801115587,-0.011988025265026457
200,0,4,0,0.03193126698360299,0.028566200247309763,0.03365066736293226
200,0,5,1,0.010542169864099636,0.010511263215178158,0.00030906648921477246
200,0,6,0,0.01215604099570664,0.014007947655817476,-0.01851906660110836
200,0,7,3,0.011883999516503619,0.015560768410691414,-0.03676768894187796
200,1,0,0,-0.0010551137864952412,0.0,-0.010551137864952412
200,1,1,1,0.03253901903139036,0.034982614158120484,-0.02443595126730125
200,1,2,3,0.009259955903877517,0.011553370392538799,-0.022934144886612825
200,1,3,0,0.02163782684616928,0.023965419735299667,-0.02327592889130389
200,1,4,2,0.019827384061005565,0.01781833531738234,0.020090487436232252
200,1,5,2,0.012340405699802196,0.01420993618050928,-0.018695304807070847
200,1,6,2,0.020152455991739825,0.018233823356109437,0.019186326356303896
200,1,7,2,0.013586372465241438,0.018027418710837646,-0.04441046245596208
200,2,0,2,0.0063452951861566525,0.00734004629483974,-0.009947511086830873
200,2,1,0,-0.001513994619608115,0.0,-0.015139946196081151
200,2,2,2,0.018258343509175188,0.018840975790987008,-0.005826322818118213
200,2,3,3,0.017735199440185142,0.016371373972701025,0.01363825467484116
200,2,4,3,0.015603443558619945,0.014670849437353611,0.009325941212663337
200,2,5,2,0.03511867015980712,0.031764310887340164,0.03354359272466955
200,2,6,1,0.011570750339934283,0.00695019056664683,0.04620559773287454
200,2,7,0,0.028419591226964552,0.02637653768215087,0.02043053544813684
250,0,0,3,0.00781833468027365,0.01041577275125551,-0.02597438070981859
250,0,1,3,0.015023499756905409,0.014152023702151085,0.008714760547543242
250,0,2,0,0.01122349914918314,0.006992452122427705,0.042310470267554336
250,0,3,1,0.024254915321166002,0.02492091063732451,-0.006659953161585093
250,0,4,2,-0.0020907075688317844,0.0,-0.020907075688317844
250,0,5,1,0.02607505928587656,0.024537198470182812,0.015378608156937475
250,0,6,2,0.018509360267937855,0.019910574521183517,-0.014012142532456605
250,0,7,0,0.00545327663937695,0.003356986781953687,0.020962898574232627
250,1,0,0,0.015313298288438219,0.018355660924215454,-0.03042362635777235
250,1,1,3,-0.00558134327419796,0.0,-0.0558134327419796
250,1,2,2,0.005249465299579984,0.006540598707041535,-0.012911334074615505
250,1,3,0,0.0072680693641571465,0.008871969451702506,-0.01603900087545359
250,1,4,3,0.023963035602929637,0.026979917501773608,-0.030168818988439716
250,1,5,2,0.010189752103649256,0.007966756301219746,0.02222995802429511
250,1,6,1,0.00829878872820939,0.008278878625406758,0.0001991010280263225
250,1,7,2,0.0050293421970346855,0.008381784428345147,-0.03352442231310462
250,2,0,3,0.013606495876950847,0.014147071747749646,-0.005405758707987992
250,2,1,3,0.016151443012687366,0.014847272855360001,0.013041701573273654
250,2,2,3,0.023105367209201436,0.02019689158069618,0.02908475628505256
250,2,3,3,0.010092782712961441,0.011904059651771336,-0.01811276938809894
250,2,4,3,0.008741644117518016,0.007955035935109286,0.007866081824087292
250,2,5,2,0.022713608265582587,0.023450163988101985,-0.007365557225193993
250,2,6,0,0.011079761922882991,0.012180689323410123,-0.011009274005271326
250,2,7,0,0.005076039696628076,0.005731896127583493,-0.006558564309554168
300,0,0,0,-0.0003746823947215298,0.0,-0.0037468239472152978
300,0,1,1,0.009745383071805915,0.013537844743785624,-0.037924616719797084
300,0,2,0,0.026441592632092437,0.024872914706299987,0.015686779257924496
