Command: 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\build\Release\CED_Schedule.exe' --solver CCHIHH --stable --seed 2 --generations 10000 --log_every 50 --data_dir 'C:\Users\Hu\Desktop\CED_schedule_Final_Branch2_åˆ†å—+HIHH_CLEAN\data' --data_file data_matrix_T200_E100_D300.txt --cnum 100 --enum 100 --dnum 300 --tnum 200 --mopt 5
=== CED_Schedule Configuration ===
Data directory: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data"
Data file: data_matrix_T200_E100_D300.txt
Generations: 10000
Population size: 40
Random seed: 2
Pini (heuristic prob): 0.4
Solver: CCHIHH
Cnum/Enum/Dnum/Tnum/Mopt: 100/100/300/200/5
Migration: disabled
Stable mode: enabled
  resample_gate=15 reward_clip=0.2 eps0=0.2 eps_min=0.02 eps_k=0.01 lr0=0.05 lr_k=0.002
=================================
[Initial] Loading data from: "C:\\Users\\Hu\\Desktop\\CED_schedule_Final_Branch2_·Ö¿é+HIHH_CLEAN\\data\\data_matrix_T200_E100_D300.txt"

=== Running CC-HIHH-UCB Solver ===
[CC-HIHH] Initializing solver...
  CE_Tnum=200, M_Jnum=200, M_OPTnum=5, ops=1000
  Nvar=2400, popsize=40, nSubpop=8
  Block 0 (offload): start=0, len=400
  Block 1 (seq): start=400, len=1000
  Block 2 (dev): start=1400, len=1000
[CC-HIHH] Initial evaluation...
[CC-HIHH] Initial gbest_fit = 3965.28
Gen 50: best_fit = 1512.17
Gen 100: best_fit = 1434.29
Gen 150: best_fit = 1387.55
Gen 200: best_fit = 1332.75
Gen 250: best_fit = 1332.75
Gen 300: best_fit = 1301.12
Gen 350: best_fit = 1272.8
Gen 400: best_fit = 1249.02
Gen 450: best_fit = 1231.94
Gen 500: best_fit = 1215.86
Gen 550: best_fit = 1188.78
Gen 600: best_fit = 1180.07
Gen 650: best_fit = 1166
Gen 700: best_fit = 1158.07
Gen 750: best_fit = 1153.79
Gen 800: best_fit = 1142.8
Gen 850: best_fit = 1133.86
Gen 900: best_fit = 1128.21
Gen 950: best_fit = 1124.8
Gen 1000: best_fit = 1120.87
Gen 1050: best_fit = 1115.03
Gen 1100: best_fit = 1111
